Data: venerdì 12 giugno 2020	Ora: 16:07
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1.00	Max (eV): 20.00	Step (eV): 0.05	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 20.00
polar angle (deg): 266.00	X axis (mm): 576.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  4	Total acq. time (s):  4.00
******************************************************
0.068946	4.681818
0.121467	4.920455
0.173988	5.409091
0.226509	5.988636
0.279030	6.507576
0.331551	6.378788
0.384072	6.818182
0.436593	7.570455
0.489114	8.490909
0.541635	9.234091
0.594156	9.606061
0.646677	10.383117
0.699198	11.242695
0.751719	12.406250
0.804240	13.383207
0.856761	14.709596
0.909282	18.877020
0.961803	25.345455
1.014324	40.103306
1.066845	51.103306
1.119366	69.625000
1.171887	73.006702
1.224408	83.652098
1.276929	87.417832
1.329450	94.508117
1.381971	98.999459
1.434492	101.019697
1.487013	103.687879
1.539534	100.654830
1.592055	105.015709
1.644576	99.583185
1.697097	106.474747
1.749618	100.373604
1.802139	107.534689
1.854660	103.762978
1.907181	109.993182
1.959702	110.333063
2.012223	111.922727
2.064744	118.329708
2.117265	115.726136
2.169786	125.500649
2.222307	121.433387
2.274828	133.175000
2.327349	129.029762
2.379870	139.382955
2.432391	138.996212
2.484912	146.598864
2.537433	150.486472
2.589954	154.162500
2.642475	163.447565
2.694996	162.005141
2.747517	174.253409
2.800038	169.576569
2.852559	182.830682
2.905080	177.398106
2.957601	185.578409
3.010122	185.825595
3.062643	187.895455
3.115164	194.688041
3.167685	191.079545
3.220206	200.898106
3.272727	193.921483
3.325248	208.129545
3.377769	199.082522
3.430290	210.063636
3.482811	204.940206
3.535332	210.025000
3.587853	213.859361
3.640374	209.125000
3.692895	221.410065
3.745416	210.846537
3.797937	224.579545
3.850458	211.982197
3.902979	221.787500
3.955500	207.170076
4.008021	209.745455
4.060542	201.435606
4.113063	192.580682
4.165584	193.464286
4.218105	181.263636
4.270626	186.824026
4.323147	171.296753
4.375668	179.478409
4.428189	165.601515
4.480710	171.782955
4.533231	164.304383
4.585752	162.017045
4.638273	161.850487
4.690794	154.057955
4.743316	159.175216
4.795837	147.558550
4.848358	154.122727
4.900879	142.393398
4.953400	148.484091
5.005921	139.462608
5.058442	141.717045
5.110963	137.960877
5.163484	133.453409
5.216005	136.191558
5.268526	128.611364
5.321047	134.341721
5.373568	124.130790
5.426089	131.019318
5.478610	122.126732
5.531131	126.195455
5.583652	122.110985
5.636173	120.581818
5.688694	121.051028
5.741215	115.055682
5.793736	121.031764
5.846257	111.680519
5.898778	118.259091
5.951299	110.420076
6.003820	116.061364
6.056341	109.777814
6.108862	111.464773
6.161383	110.162067
6.213904	107.272727
6.266425	110.467208
6.318946	104.277273
6.371467	109.779545
6.423988	103.112987
6.476509	107.714773
6.529030	102.902706
6.581551	105.142045
6.634072	103.016558
6.686593	102.011364
6.739114	103.793561
6.791635	99.282955
6.844156	103.506223
6.896677	96.940747
6.949198	102.951136
7.001719	96.510552
7.054240	100.736364
7.106761	96.553842
7.159282	96.700000
7.211803	96.268290
7.264324	93.929545
7.316845	97.375054
7.369366	91.617045
7.421887	96.600216
7.474408	90.388636
7.526929	95.370455
7.579450	91.073593
7.631971	92.654545
7.684492	90.948701
7.737013	89.759091
7.789534	91.418236
7.842055	87.725000
7.894576	91.950920
7.947097	86.138258
7.999618	90.497727
8.052139	85.702219
8.104660	88.637500
8.157181	85.531710
8.209702	85.828409
8.262223	85.661742
8.314744	82.982955
8.367265	86.173052
8.419786	80.956818
8.472307	85.250216
8.524828	79.564232
8.577349	83.776136
8.629870	79.655032
8.682391	81.115909
8.734912	79.487554
8.787433	78.356818
8.839954	79.685173
8.892475	76.082955
8.944996	79.332305
8.997517	74.364177
9.050038	77.793182
9.102559	73.128355
9.155080	75.764773
9.207601	72.728084
9.260122	72.340909
9.312643	72.929870
9.365164	69.427273
9.417685	72.366829
9.470206	68.103409
9.522727	70.841613
9.575248	66.541234
9.627769	69.079545
9.680290	66.294372
9.732811	67.021591
9.785332	66.004113
9.837853	64.351136
9.890374	65.544156
9.942895	62.439773
9.995416	65.052652
10.047937	61.306764
10.100458	63.520455
10.152979	60.721916
10.205500	62.027273
10.258021	60.313690
10.310542	59.759091
10.363063	60.348160
10.415584	57.334091
10.468105	59.755303
10.520626	56.248864
10.573147	58.997240
10.625668	55.124351
10.678189	57.204545
10.730710	54.921320
10.783231	55.276136
10.835752	54.961742
10.888273	53.292045
10.940794	54.376677
10.993316	50.757955
11.045837	53.607089
11.098358	49.903571
11.150879	51.417045
11.203400	48.949351
11.255921	49.704545
11.308442	48.076407
11.360963	47.340909
11.413484	48.042803
11.466005	45.476136
11.518526	47.138690
11.571047	44.003409
11.623568	46.091342
11.676089	43.388041
11.728610	44.538636
11.781131	42.746916
11.833652	42.597727
11.886173	42.648972
11.938694	40.988636
11.991215	42.096266
12.043736	39.486364
12.096257	41.120400
12.148778	38.558333
12.201299	39.746591
12.253820	38.171483
12.306341	38.090909
12.358862	37.037662
12.411383	36.364773
12.463904	36.537013
12.516425	34.495455
12.568946	35.212446
12.621467	32.820455
12.673988	33.437500
12.726509	31.273377
12.779030	31.618182
12.831551	30.044210
12.884072	29.434091
12.936593	28.802597
12.989114	27.168182
13.041635	27.579978
13.094156	25.630682
13.146677	25.813745
13.199198	23.877489
13.251719	23.967045
13.304240	21.933983
13.356761	21.736364
13.409282	20.717478
13.461803	19.421591
13.514324	19.062825
13.566845	17.539773
13.619366	17.372457
13.671887	15.680682
13.724408	15.528680
13.776929	14.225974
13.829450	13.805682
13.881971	12.456494
13.934492	11.807955
13.987013	11.291721
14.039534	10.301136
14.092055	10.389015
14.144576	9.400000
14.197097	9.136526
14.249618	8.288690
14.302139	8.200000
14.354660	7.680574
14.407181	7.482955
14.459702	7.107630
14.512223	6.673864
14.564744	6.584903
14.617265	5.956818
14.669786	6.123864
14.722307	5.396591
14.774828	5.390043
14.827349	5.025216
14.879870	4.988636
14.932391	4.560281
14.984912	4.336364
15.037433	4.060714
15.089954	3.680682
15.142475	3.556115
15.194996	3.163636
15.247517	3.296320
15.300038	2.875487
15.352559	2.937500
15.405080	2.606385
15.457601	2.514773
15.510122	2.263095
15.562643	2.186364
15.615164	2.066126
15.667685	1.940909
15.720206	1.828409
15.772727	1.743182
15.825248	1.656331
15.877769	1.531006
15.930290	1.577273
15.982811	1.393669
16.035332	1.313636
16.087853	1.290422
16.140374	1.162500
16.192895	1.185065
16.245416	1.050000
16.297937	1.065368
16.350458	0.977273
16.402979	0.947727
16.455500	0.822565
16.508021	0.838636
16.560542	0.797781
16.613063	0.668182
16.665584	0.665693
16.718105	0.614773
16.770626	0.564448
16.823147	0.514773
16.875668	0.536905
16.928189	0.488690
16.980710	0.414773
17.033231	0.432089
17.085752	0.367045
17.138273	0.333442
17.190794	0.290909
17.243316	0.294102
17.295837	0.251136
17.348358	0.193561
17.400879	0.193344
17.453400	0.164773
17.505921	0.133658
17.558442	0.125000
17.610963	0.086797
17.663484	0.093182
17.716005	0.090584
17.768526	0.070455
17.821047	0.056439
17.873568	0.067045
17.926089	0.053193
17.978610	0.060931
18.031131	0.062500
18.083652	0.044156
18.136173	0.048864
18.188694	0.039394
18.241215	0.053409
18.293736	0.036201
18.346257	0.037500
18.398778	0.039773
18.451299	0.042803
18.503820	0.047727
18.556341	0.040639
18.608862	0.037500
18.661383	0.023701
18.713904	0.034091
18.766425	0.025974
18.818946	0.025000
18.871467	0.026028
18.923988	0.021591
18.976509	0.025974
19.029030	0.021429
19.081551	0.022727
19.134072	0.020634
19.186593	0.028708
19.239114	0.019537
19.291635	0.027778
19.344156	0.021910
19.396677	0.014706
19.449198	0.018215
19.501719	0.017045
19.554240	0.021212
19.606761	0.025974
19.659282	0.019481
19.711803	0.020230
19.764324	0.022727
19.816845	0.015880
19.869366	0.009470
19.921887	0.017734
19.974408	0.020661
20.026929	0.025000
20.079450	0.032828
20.131971	0.027778
20.184492	0.007576
20.237013	0.028409
20.289534	0.039773
20.342055	0.051948
20.394576	0.017857
20.447097	0.034091
20.499618	0.031061
20.552139	0.022727
20.604660	0.039773
20.657181	0.049242
20.709702	0.060606
