Data: venerdì 12 giugno 2020	Ora: 13:01
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 45.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 4.60
polar angle (deg): 310.00	X axis (mm): 576.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 6	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	3050.000000
201.000000	3700.000000
202.000000	4246.000000
203.000000	4849.000000
204.000000	5495.000000
205.000000	6125.000000
206.000000	6597.000000
207.000000	7085.000000
208.000000	7709.000000
209.000000	8498.000000
210.000000	9309.000000
211.000000	10133.000000
212.000000	10558.000000
213.000000	11304.000000
214.000000	12045.000000
215.000000	12754.000000
216.000000	13003.000000
217.000000	13794.000000
218.000000	14499.000000
219.000000	14726.000000
220.000000	15091.000000
221.000000	16070.000000
222.000000	16179.000000
223.000000	16759.000000
224.000000	17214.000000
225.000000	17579.000000
226.000000	18349.000000
227.000000	18666.000000
228.000000	18975.000000
229.000000	19128.000000
230.000000	19671.000000
231.000000	20166.000000
232.000000	20624.000000
233.000000	21018.000000
234.000000	21322.000000
235.000000	21760.000000
236.000000	22144.000000
237.000000	22241.000000
238.000000	22474.000000
239.000000	23315.000000
240.000000	23529.000000
241.000000	23706.000000
242.000000	24234.000000
243.000000	24563.000000
244.000000	24737.000000
245.000000	25248.000000
246.000000	25517.000000
247.000000	25491.000000
248.000000	25870.000000
249.000000	26158.000000
250.000000	26196.000000
251.000000	26255.000000
252.000000	26426.000000
253.000000	26787.000000
254.000000	26828.000000
255.000000	26701.000000
256.000000	27230.000000
257.000000	27124.000000
258.000000	27194.000000
259.000000	27190.000000
260.000000	27748.000000
261.000000	27610.000000
262.000000	27575.000000
263.000000	27904.000000
264.000000	27943.000000
265.000000	27893.000000
266.000000	27946.000000
267.000000	28096.000000
268.000000	28342.000000
269.000000	27658.000000
270.000000	28060.000000
271.000000	28306.000000
272.000000	28595.000000
273.000000	28965.000000
274.000000	28680.000000
275.000000	28610.000000
276.000000	28577.000000
277.000000	28185.000000
278.000000	28252.000000
279.000000	28356.000000
280.000000	28072.000000
281.000000	27701.000000
282.000000	27740.000000
283.000000	27419.000000
284.000000	27050.000000
285.000000	26825.000000
286.000000	26004.000000
287.000000	26283.000000
288.000000	26206.000000
289.000000	25748.000000
290.000000	25030.000000
291.000000	24753.000000
292.000000	24350.000000
293.000000	23659.000000
294.000000	22910.000000
295.000000	22066.000000
296.000000	21460.000000
297.000000	21024.000000
298.000000	20329.000000
299.000000	19153.000000
300.000000	18452.000000
301.000000	17597.000000
302.000000	16717.000000
303.000000	15789.000000
304.000000	15019.000000
305.000000	14299.000000
306.000000	13102.000000
307.000000	12503.000000
308.000000	11576.000000
309.000000	10738.000000
310.000000	9577.000000
