Data: mercoledì 17 giugno 2020	Ora: 11:00
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    angolo polare
Min (eV): 250.00	Max (eV): 340.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1198.70
polar angle (deg): 340.00	X axis (mm): 580.00
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 7	same region acquisitions: 41
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
250.000000	133.000000
251.000000	195.000000
252.000000	242.000000
253.000000	322.000000
254.000000	352.000000
255.000000	442.000000
256.000000	502.000000
257.000000	505.000000
258.000000	515.000000
259.000000	553.000000
260.000000	526.000000
261.000000	577.000000
262.000000	561.000000
263.000000	536.000000
264.000000	573.000000
265.000000	545.000000
266.000000	600.000000
267.000000	594.000000
268.000000	572.000000
269.000000	605.000000
270.000000	606.000000
271.000000	539.000000
272.000000	593.000000
273.000000	551.000000
274.000000	553.000000
275.000000	572.000000
276.000000	547.000000
277.000000	573.000000
278.000000	541.000000
279.000000	546.000000
280.000000	537.000000
281.000000	500.000000
282.000000	544.000000
283.000000	495.000000
284.000000	532.000000
285.000000	469.000000
286.000000	511.000000
287.000000	488.000000
288.000000	435.000000
289.000000	483.000000
290.000000	467.000000
291.000000	438.000000
292.000000	483.000000
293.000000	425.000000
294.000000	430.000000
295.000000	442.000000
296.000000	442.000000
297.000000	407.000000
298.000000	414.000000
299.000000	407.000000
300.000000	405.000000
301.000000	393.000000
302.000000	375.000000
303.000000	358.000000
304.000000	393.000000
305.000000	378.000000
306.000000	379.000000
307.000000	367.000000
308.000000	357.000000
309.000000	356.000000
310.000000	350.000000
311.000000	329.000000
312.000000	320.000000
313.000000	328.000000
314.000000	303.000000
315.000000	314.000000
316.000000	315.000000
317.000000	315.000000
318.000000	294.000000
319.000000	284.000000
320.000000	287.000000
321.000000	278.000000
322.000000	281.000000
323.000000	229.000000
324.000000	245.000000
325.000000	224.000000
326.000000	264.000000
327.000000	262.000000
328.000000	246.000000
329.000000	222.000000
330.000000	251.000000
331.000000	220.000000
332.000000	195.000000
333.000000	217.000000
334.000000	203.000000
335.000000	201.000000
336.000000	196.000000
337.000000	184.000000
338.000000	184.000000
339.000000	186.000000
340.000000	187.000000
