Data: martedì 9 giugno 2020	Ora: 11:47
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 45.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 4.60
polar angle (deg): 310.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 6	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	6217.000000
201.000000	6715.000000
202.000000	7001.000000
203.000000	7600.000000
204.000000	8042.000000
205.000000	8525.000000
206.000000	9133.000000
207.000000	9510.000000
208.000000	10013.000000
209.000000	10658.000000
210.000000	10942.000000
211.000000	11173.000000
212.000000	11506.000000
213.000000	12202.000000
214.000000	12144.000000
215.000000	12772.000000
216.000000	13142.000000
217.000000	13468.000000
218.000000	13658.000000
219.000000	13971.000000
220.000000	14121.000000
221.000000	14834.000000
222.000000	14891.000000
223.000000	15091.000000
224.000000	15507.000000
225.000000	15623.000000
226.000000	16085.000000
227.000000	15950.000000
228.000000	16458.000000
229.000000	16807.000000
230.000000	16993.000000
231.000000	17406.000000
232.000000	17445.000000
233.000000	17423.000000
234.000000	17444.000000
235.000000	18055.000000
236.000000	17849.000000
237.000000	18062.000000
238.000000	18229.000000
239.000000	18186.000000
240.000000	19004.000000
241.000000	18952.000000
242.000000	18999.000000
243.000000	18779.000000
244.000000	19282.000000
245.000000	19436.000000
246.000000	19716.000000
247.000000	19859.000000
248.000000	20039.000000
249.000000	20277.000000
250.000000	20431.000000
251.000000	20255.000000
252.000000	20823.000000
253.000000	21152.000000
254.000000	21172.000000
255.000000	21427.000000
256.000000	21034.000000
257.000000	21657.000000
258.000000	21757.000000
259.000000	21594.000000
260.000000	21402.000000
261.000000	21956.000000
262.000000	21512.000000
263.000000	21921.000000
264.000000	22262.000000
265.000000	22364.000000
266.000000	22337.000000
267.000000	22302.000000
268.000000	22550.000000
269.000000	22665.000000
270.000000	22915.000000
271.000000	22682.000000
272.000000	22888.000000
273.000000	23568.000000
274.000000	22998.000000
275.000000	23287.000000
276.000000	23811.000000
277.000000	23662.000000
278.000000	23777.000000
279.000000	24140.000000
280.000000	23993.000000
281.000000	24156.000000
282.000000	23989.000000
283.000000	23932.000000
284.000000	24393.000000
285.000000	23714.000000
286.000000	24201.000000
287.000000	23859.000000
288.000000	24001.000000
289.000000	23757.000000
290.000000	23606.000000
291.000000	23546.000000
292.000000	23735.000000
293.000000	23230.000000
294.000000	23087.000000
295.000000	23006.000000
296.000000	22585.000000
297.000000	22193.000000
298.000000	21850.000000
299.000000	21374.000000
300.000000	20843.000000
301.000000	20100.000000
302.000000	19540.000000
303.000000	18654.000000
304.000000	17629.000000
305.000000	16554.000000
306.000000	15817.000000
307.000000	14854.000000
308.000000	13760.000000
309.000000	12668.000000
310.000000	11472.000000
