Data: venerdì 12 giugno 2020	Ora: 15:49
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1.00	Max (eV): 20.00	Step (eV): 0.05	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 20.10
polar angle (deg): 266.00	X axis (mm): 576.00
*******************  R66 parameters ********************
Step in ch_x_eV: 40	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 11
******************************************************
Acq. time (s):  1.00	Number of scans:  6	Total acq. time (s):  6.00
******************************************************
0.068946	4.318182
0.121467	4.348485
0.173988	4.939394
0.226509	4.666667
0.279030	5.575758
0.331551	5.598485
0.384072	5.530303
0.436593	6.512626
0.489114	6.555556
0.541635	7.191919
0.594156	8.136364
0.646677	8.954545
0.699198	9.049242
0.751719	10.106061
0.804240	11.264394
0.856761	12.451515
0.909282	14.678788
0.961803	19.336364
1.014324	31.651515
1.066845	41.497475
1.119366	56.404040
1.171887	58.635281
1.224408	69.528139
1.276929	72.422078
1.329450	78.796537
1.381971	81.446699
1.434492	83.058712
1.487013	85.511364
1.539534	82.859848
1.592055	85.693182
1.644576	80.969697
1.697097	89.003367
1.749618	82.753704
1.802139	87.966667
1.854660	86.125758
1.907181	91.810606
1.959702	91.035950
2.012223	92.074242
2.064744	98.116667
2.117265	97.590909
2.169786	102.891598
2.222307	99.724242
2.274828	113.054545
2.327349	108.141047
2.379870	114.125758
2.432391	115.815152
2.484912	124.187879
2.537433	124.127273
2.589954	124.745455
2.642475	139.815152
2.694996	138.119697
2.747517	143.212121
2.800038	140.162121
2.852559	156.713636
2.905080	149.653994
2.957601	152.303030
3.010122	156.456061
3.062643	163.631818
3.115164	160.854821
3.167685	154.443939
3.220206	174.096970
3.272727	167.052755
3.325248	168.975758
3.377769	165.069697
3.430290	181.818182
3.482811	174.146143
3.535332	171.154545
3.587853	182.760606
3.640374	183.243939
3.692895	182.545041
3.745416	174.904545
3.797937	196.150000
3.850458	183.662259
3.902979	184.822727
3.955500	176.584848
4.008021	185.663636
4.060542	172.766116
4.113063	162.507576
4.165584	170.527273
4.218105	161.071212
4.270626	158.912121
4.323147	146.378788
4.375668	159.237879
4.428189	145.413361
4.480710	145.166667
4.533231	142.022727
4.585752	143.693939
4.638273	139.511295
4.690794	130.843939
4.743316	141.839394
4.795837	130.687052
4.848358	132.768182
4.900879	123.937879
4.953400	133.571212
5.005921	124.827273
5.058442	122.522727
5.110963	124.475758
5.163484	121.903030
5.216005	121.512810
5.268526	113.903030
5.321047	123.304545
5.373568	114.132782
5.426089	117.157576
5.478610	110.906061
5.531131	116.815152
5.583652	110.825482
5.636173	107.431818
5.688694	111.825758
5.741215	107.792424
5.793736	108.691185
5.846257	101.493939
5.898778	110.836364
5.951299	102.641322
6.003820	105.022727
6.056341	101.577273
6.108862	104.746970
6.161383	101.319559
6.213904	97.295455
6.266425	103.504545
6.318946	97.371212
6.371467	100.515152
6.423988	94.880303
6.476509	102.174242
6.529030	94.976997
6.581551	96.727273
6.634072	95.993939
6.686593	96.971212
6.739114	96.282645
6.791635	91.050000
6.844156	99.128788
6.896677	92.495179
6.949198	95.284848
7.001719	90.545455
7.054240	96.648485
7.106761	91.779063
7.159282	91.242424
7.211803	93.159091
7.264324	91.175758
7.316845	91.815014
7.369366	86.834848
7.421887	93.912121
7.474408	87.245868
7.526929	89.307576
7.579450	86.324242
7.631971	91.169697
7.684492	87.261019
7.737013	85.131818
7.789534	89.036364
7.842055	85.363636
7.894576	86.519146
7.947097	81.989394
7.999618	88.768182
8.052139	82.603444
8.104660	83.853030
8.157181	82.286364
8.209702	84.639394
8.262223	82.949725
8.314744	78.365152
8.367265	84.342424
8.419786	80.463636
8.472307	81.198760
8.524828	76.022727
8.577349	82.162121
8.629870	77.171625
8.682391	77.016667
8.734912	77.274242
8.787433	77.345455
8.839954	76.414325
8.892475	71.074242
8.944996	77.451515
8.997517	72.055372
9.050038	72.801515
9.102559	69.368182
9.155080	73.880303
9.207601	69.576722
9.260122	67.115152
9.312643	69.656061
9.365164	67.807576
9.417685	67.285399
9.470206	62.743939
9.522727	69.233333
9.575248	64.597934
9.627769	63.901515
9.680290	62.389394
9.732811	64.715152
9.785332	62.971350
9.837853	59.307576
9.890374	63.266667
9.942895	60.550000
9.995416	60.560606
10.047937	57.112121
10.100458	61.783333
10.152979	58.144353
10.205500	57.710606
10.258021	56.553030
10.310542	58.216667
10.363063	56.211157
10.415584	53.068182
10.468105	57.316667
10.520626	54.000000
10.573147	54.455510
10.625668	51.348485
10.678189	55.603030
10.730710	52.193388
10.783231	50.933333
10.835752	51.750000
10.888273	51.772727
10.940794	50.736364
10.993316	47.524242
11.045837	51.148485
11.098358	48.780854
11.150879	48.101515
11.203400	46.100000
11.255921	47.798485
11.308442	46.274793
11.360963	43.987879
11.413484	46.154545
11.466005	44.206061
11.518526	44.192700
11.571047	41.172727
11.623568	44.910606
11.676089	41.999449
11.728610	41.174242
11.781131	39.796970
11.833652	40.425758
11.886173	40.385124
11.938694	37.619697
11.991215	39.193939
12.043736	37.859091
12.096257	38.079063
12.148778	35.519697
12.201299	38.087879
12.253820	35.613223
12.306341	34.901515
12.358862	34.493939
12.411383	34.684848
12.463904	33.943939
12.516425	31.146970
12.568946	33.284848
12.621467	31.319697
12.673988	30.758815
12.726509	28.780303
12.779030	30.501515
12.831551	28.380441
12.884072	26.625758
12.936593	26.766667
12.989114	26.186364
13.041635	25.358953
13.094156	22.915152
13.146677	24.319697
13.199198	22.420661
13.251719	21.892424
13.304240	20.198485
13.356761	20.540909
13.409282	19.360331
13.461803	17.793939
13.514324	17.742424
13.566845	16.853030
13.619366	16.161157
13.671887	14.343939
13.724408	14.621212
13.776929	13.400964
13.829450	12.309091
13.881971	11.827273
13.934492	11.360606
13.987013	10.722865
14.039534	9.546970
14.092055	9.666667
14.144576	8.780303
14.197097	8.510468
14.249618	7.587879
14.302139	7.866667
14.354660	7.069146
14.407181	6.783333
14.459702	6.383333
14.512223	6.409091
14.564744	6.047796
14.617265	5.240909
14.669786	5.530303
14.722307	5.193939
14.774828	5.057576
14.827349	4.637879
14.879870	4.534848
14.932391	4.179339
14.984912	3.868182
15.037433	3.707576
15.089954	3.603030
15.142475	3.368595
15.194996	2.863636
15.247517	2.969697
15.300038	2.677961
15.352559	2.606061
15.405080	2.369697
15.457601	2.443939
15.510122	2.141598
15.562643	2.015152
15.615164	1.948485
15.667685	1.868182
15.720206	1.831956
15.772727	1.571212
15.825248	1.615152
15.877769	1.576584
15.930290	1.421212
15.982811	1.325758
16.035332	1.315152
16.087853	1.273278
16.140374	1.057576
16.192895	1.125758
16.245416	1.024242
16.297937	0.931543
16.350458	0.831818
16.402979	0.848485
16.455500	0.854821
16.508021	0.737879
16.560542	0.693939
16.613063	0.693939
16.665584	0.639256
16.718105	0.553030
16.770626	0.612121
16.823147	0.498485
16.875668	0.456887
16.928189	0.436364
16.980710	0.472727
17.033231	0.359366
17.085752	0.360606
17.138273	0.265152
17.190794	0.284848
17.243316	0.227961
17.295837	0.233333
17.348358	0.210606
17.400879	0.180854
17.453400	0.146970
17.505921	0.118182
17.558442	0.109091
17.610963	0.087052
17.663484	0.063636
17.716005	0.068182
17.768526	0.045455
17.821047	0.056749
17.873568	0.059091
17.926089	0.054545
17.978610	0.034573
18.031131	0.053030
18.083652	0.059091
18.136173	0.048485
18.188694	0.045041
18.241215	0.039394
18.293736	0.028788
18.346257	0.033333
18.398778	0.031818
18.451299	0.033333
18.503820	0.027273
18.556341	0.043388
18.608862	0.024242
18.661383	0.043939
18.713904	0.021212
18.766425	0.032920
18.818946	0.019697
18.871467	0.025758
18.923988	0.025758
18.976509	0.026997
19.029030	0.021212
19.081551	0.018182
19.134072	0.024105
19.186593	0.025758
19.239114	0.021212
19.291635	0.015152
19.344156	0.009764
19.396677	0.018519
19.449198	0.015152
19.501719	0.015152
19.554240	0.013258
19.606761	0.024621
19.659282	0.013258
19.711803	0.012446
19.764324	0.030303
19.816845	0.030303
19.869366	0.017316
19.921887	0.012266
19.974408	0.015152
20.026929	0.015152
20.079450	0.018687
20.131971	0.012121
20.184492	0.042424
20.237013	0.009091
20.289534	0.014394
20.342055	0.034091
20.394576	0.015152
20.447097	0.007576
20.499618	0.036616
20.552139	0.025253
20.604660	0.005051
20.657181	0.025253
20.709702	0.106061
