Data: martedì 16 giugno 2020	Ora: 13:18
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 45.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 4.60
polar angle (deg): 310.00	X axis (mm): 531.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	10661.000000
201.000000	11240.000000
202.000000	11845.000000
203.000000	12239.000000
204.000000	12816.000000
205.000000	13211.000000
206.000000	13806.000000
207.000000	14162.000000
208.000000	14725.000000
209.000000	15218.000000
210.000000	15877.000000
211.000000	16112.000000
212.000000	16443.000000
213.000000	16747.000000
214.000000	17498.000000
215.000000	17328.000000
216.000000	17798.000000
217.000000	18249.000000
218.000000	19078.000000
219.000000	19229.000000
220.000000	19407.000000
221.000000	20249.000000
222.000000	20364.000000
223.000000	20806.000000
224.000000	21268.000000
225.000000	21571.000000
226.000000	21813.000000
227.000000	22496.000000
228.000000	22756.000000
229.000000	22945.000000
230.000000	23434.000000
231.000000	23683.000000
232.000000	23800.000000
233.000000	24447.000000
234.000000	24731.000000
235.000000	24602.000000
236.000000	25113.000000
237.000000	25129.000000
238.000000	25437.000000
239.000000	25611.000000
240.000000	26170.000000
241.000000	26545.000000
242.000000	26486.000000
243.000000	27095.000000
244.000000	27168.000000
245.000000	27300.000000
246.000000	27264.000000
247.000000	27776.000000
248.000000	27912.000000
249.000000	28535.000000
250.000000	28493.000000
251.000000	29028.000000
252.000000	28702.000000
253.000000	28667.000000
254.000000	28777.000000
255.000000	29147.000000
256.000000	29580.000000
257.000000	29275.000000
258.000000	29625.000000
259.000000	30206.000000
260.000000	30353.000000
261.000000	30367.000000
262.000000	30428.000000
263.000000	30225.000000
264.000000	30687.000000
265.000000	30435.000000
266.000000	30729.000000
267.000000	30714.000000
268.000000	30944.000000
269.000000	30917.000000
270.000000	30682.000000
271.000000	30787.000000
272.000000	30185.000000
273.000000	30105.000000
274.000000	30288.000000
275.000000	30095.000000
276.000000	29997.000000
277.000000	29740.000000
278.000000	29419.000000
279.000000	29662.000000
280.000000	29727.000000
281.000000	29079.000000
282.000000	28726.000000
283.000000	28629.000000
284.000000	28088.000000
285.000000	27717.000000
286.000000	27472.000000
287.000000	26819.000000
288.000000	26028.000000
289.000000	26268.000000
290.000000	25300.000000
291.000000	24995.000000
292.000000	24344.000000
293.000000	23874.000000
294.000000	23094.000000
295.000000	22443.000000
296.000000	21870.000000
297.000000	21445.000000
298.000000	20647.000000
299.000000	19648.000000
300.000000	19146.000000
301.000000	18306.000000
302.000000	17617.000000
303.000000	16478.000000
304.000000	15573.000000
305.000000	14920.000000
306.000000	14144.000000
307.000000	13125.000000
308.000000	11865.000000
309.000000	11054.000000
310.000000	9790.000000
