Data: martedì 9 giugno 2020	Ora: 12:02
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 45.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 30.00
polar angle (deg): 310.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 6	same region acquisitions: 21
******************************************************
Acq. time (s):  1.10	Number of scans:  1	Total acq. time (s):  1.10
******************************************************
200.000000	125.000000
201.000000	121.000000
202.000000	127.000000
203.000000	134.000000
204.000000	127.000000
205.000000	151.000000
206.000000	153.000000
207.000000	140.000000
208.000000	141.000000
209.000000	131.000000
210.000000	154.000000
211.000000	158.000000
212.000000	164.000000
213.000000	135.000000
214.000000	161.000000
215.000000	201.000000
216.000000	174.000000
217.000000	163.000000
218.000000	202.000000
219.000000	175.000000
220.000000	178.000000
221.000000	173.000000
222.000000	184.000000
223.000000	180.000000
224.000000	180.000000
225.000000	217.000000
226.000000	192.000000
227.000000	213.000000
228.000000	202.000000
229.000000	184.000000
230.000000	232.000000
231.000000	223.000000
232.000000	236.000000
233.000000	228.000000
234.000000	217.000000
235.000000	243.000000
236.000000	232.000000
237.000000	215.000000
238.000000	229.000000
239.000000	232.000000
240.000000	244.000000
241.000000	247.000000
242.000000	228.000000
243.000000	248.000000
244.000000	219.000000
245.000000	242.000000
246.000000	221.000000
247.000000	207.000000
248.000000	252.000000
249.000000	264.000000
250.000000	261.000000
251.000000	264.000000
252.000000	263.000000
253.000000	226.000000
254.000000	265.000000
255.000000	228.000000
256.000000	258.000000
257.000000	286.000000
258.000000	233.000000
259.000000	259.000000
260.000000	266.000000
261.000000	300.000000
262.000000	279.000000
263.000000	279.000000
264.000000	258.000000
265.000000	249.000000
266.000000	256.000000
267.000000	269.000000
268.000000	255.000000
269.000000	261.000000
270.000000	269.000000
271.000000	290.000000
272.000000	292.000000
273.000000	271.000000
274.000000	282.000000
275.000000	277.000000
276.000000	270.000000
277.000000	305.000000
278.000000	276.000000
279.000000	321.000000
280.000000	287.000000
281.000000	288.000000
282.000000	293.000000
283.000000	277.000000
284.000000	307.000000
285.000000	282.000000
286.000000	294.000000
287.000000	260.000000
288.000000	267.000000
289.000000	290.000000
290.000000	304.000000
291.000000	289.000000
292.000000	257.000000
293.000000	275.000000
294.000000	287.000000
295.000000	251.000000
296.000000	244.000000
297.000000	248.000000
298.000000	230.000000
299.000000	237.000000
300.000000	219.000000
301.000000	202.000000
302.000000	186.000000
303.000000	190.000000
304.000000	153.000000
305.000000	154.000000
306.000000	147.000000
307.000000	140.000000
308.000000	143.000000
309.000000	106.000000
310.000000	91.000000
