Dark scan bias: 
Bias Keithley B (V): 5.000000
0.00000000E+0	-4.10000000E-13	1.40679000E-11
1.00000000E+0	-4.00000000E-13	-3.18259000E-11
2.00000000E+0	-3.90000000E-13	-2.09743000E-11
3.00000000E+0	-4.00000000E-13	-1.65592000E-11
4.00000000E+0	-3.80000000E-13	-1.33597000E-11
5.00000000E+0	-3.80000000E-13	-1.14542000E-11
6.00000000E+0	-3.70000000E-13	-9.22720000E-12
7.00000000E+0	-3.90000000E-13	-8.94540000E-12
8.00000000E+0	-3.90000000E-13	-8.00080000E-12
9.00000000E+0	-3.80000000E-13	-6.55120000E-12
1.00000000E+1	-4.00000000E-13	-5.09380000E-12
1.10000000E+1	-3.90000000E-13	-4.71060000E-12
1.20000000E+1	-3.70000000E-13	-3.78760000E-12
1.30000000E+1	-3.90000000E-13	-3.58470000E-12
1.40000000E+1	-3.90000000E-13	-3.30510000E-12
1.50000000E+1	-3.90000000E-13	-3.05950000E-12
1.60000000E+1	-3.90000000E-13	-2.81680000E-12
1.70000000E+1	-3.80000000E-13	-2.55030000E-12
1.80000000E+1	-3.80000000E-13	-2.30610000E-12
1.90000000E+1	-3.90000000E-13	-2.04430000E-12
2.00000000E+1	-3.90000000E-13	-1.86160000E-12
2.10000000E+1	-3.90000000E-13	-1.74330000E-12
2.20000000E+1	-3.80000000E-13	-1.63970000E-12
2.30000000E+1	-3.90000000E-13	-1.54390000E-12
2.40000000E+1	-3.90000000E-13	-1.43250000E-12
2.50000000E+1	-3.90000000E-13	-1.26760000E-12
2.60000000E+1	-3.80000000E-13	-1.23310000E-12
2.70000000E+1	-3.90000000E-13	-1.17710000E-12
2.80000000E+1	-3.90000000E-13	-1.11310000E-12
2.90000000E+1	-3.90000000E-13	-1.03600000E-12
3.00000000E+1	-3.80000000E-13	-9.17300000E-13
3.10000000E+1	-3.90000000E-13	-8.75000000E-13
3.20000000E+1	-4.00000000E-13	-8.74600000E-13
3.30000000E+1	-3.90000000E-13	-8.34700000E-13
3.40000000E+1	-3.80000000E-13	-7.99600000E-13
3.50000000E+1	-3.80000000E-13	-7.54300000E-13
3.60000000E+1	-3.80000000E-13	-7.25800000E-13
3.70000000E+1	-3.90000000E-13	-7.01300000E-13
3.80000000E+1	-3.80000000E-13	-6.67900000E-13
3.90000000E+1	-3.80000000E-13	-6.35300000E-13
4.00000000E+1	-3.90000000E-13	-6.12000000E-13
4.10000000E+1	-3.90000000E-13	-5.74900000E-13
4.20000000E+1	-3.80000000E-13	-5.51900000E-13
4.30000000E+1	-3.80000000E-13	-5.34700000E-13
4.40000000E+1	-3.90000000E-13	-5.33700000E-13
4.50000000E+1	-3.80000000E-13	-5.15500000E-13
4.60000000E+1	-3.80000000E-13	-4.80200000E-13
4.70000000E+1	-3.90000000E-13	-4.63100000E-13
4.80000000E+1	-3.90000000E-13	-4.57300000E-13
4.90000000E+1	-4.00000000E-13	-4.39000000E-13
5.00000000E+1	-4.00000000E-13	-4.32900000E-13
