0.0000E+0	-1.2354E-7
5.0000E-1	-1.2353E-7
1.0000E+0	-1.2352E-7
1.5000E+0	-1.2355E-7
2.0000E+0	-1.2356E-7
2.5000E+0	-1.2359E-7
3.0000E+0	-1.2373E-7
3.5000E+0	-1.2443E-7
4.0000E+0	-1.2671E-7
4.5000E+0	-1.3204E-7
5.0000E+0	-1.4192E-7
5.5000E+0	-1.5738E-7
6.0000E+0	-1.7989E-7
6.5000E+0	-2.0822E-7
7.0000E+0	-2.4514E-7
7.5000E+0	-2.9197E-7
8.0000E+0	-3.4852E-7
8.5000E+0	-4.1395E-7
9.0000E+0	-4.9344E-7
9.5000E+0	-5.9415E-7
1.0000E+1	-7.0134E-7
1.0500E+1	-7.5692E-7
1.1000E+1	-7.9048E-7
1.1500E+1	-7.9847E-7
1.2000E+1	-8.0089E-7
1.2500E+1	-7.9018E-7
1.3000E+1	-7.8318E-7
1.3500E+1	-7.7283E-7
1.4000E+1	-7.4917E-7
1.4500E+1	-7.1692E-7
1.5000E+1	-7.0102E-7
1.5500E+1	-6.8239E-7
1.6000E+1	-6.5301E-7
1.6500E+1	-6.2694E-7
1.7000E+1	-6.0080E-7
1.7500E+1	-5.7917E-7
1.8000E+1	-5.6664E-7
1.8500E+1	-5.6257E-7
1.9000E+1	-5.6409E-7
1.9500E+1	-5.6836E-7
2.0000E+1	-5.7080E-7
2.0500E+1	-5.6836E-7
2.1000E+1	-5.5824E-7
2.1500E+1	-5.2867E-7
2.2000E+1	-4.9280E-7
2.2500E+1	-4.4370E-7
2.3000E+1	-3.6455E-7
2.3500E+1	-2.8413E-7
2.4000E+1	-2.2805E-7
2.4500E+1	-1.8757E-7
2.5000E+1	-1.6255E-7
2.5500E+1	-1.4501E-7
2.6000E+1	-1.3348E-7
2.6500E+1	-1.2810E-7
2.7000E+1	-1.2543E-7
2.7500E+1	-1.2412E-7
2.8000E+1	-1.2366E-7
2.8500E+1	-1.2355E-7
2.9000E+1	-1.2350E-7
2.9500E+1	-1.2348E-7
3.0000E+1	-1.2347E-7
3.0500E+1	-1.2345E-7
3.1000E+1	-1.2345E-7
3.1500E+1	-1.2345E-7
3.2000E+1	-1.2344E-7
3.2500E+1	-1.2343E-7
3.3000E+1	-1.2343E-7
3.3500E+1	-1.2340E-7
3.4000E+1	-1.2340E-7
3.4500E+1	-1.2338E-7
3.5000E+1	-1.2337E-7
