
30.00(Ek)1.60(Ep)0.00(A)   28-07-20 18-54

-2.000 0.050 0.000 0.050-5.3060E-9	-5.3045E-9	-5.3029E-9	-5.3040E-9	-5.3015E-9	-5.3001E-9	-5.2986E-9	-5.2986E-9	-5.2976E-9	-5.2958E-9	-5.2920E-9	-5.2914E-9	-5.2885E-9	-5.2855E-9	-5.2818E-9	-5.2823E-9	-5.2804E-9	-5.2805E-9	-5.2795E-9	-5.2759E-9	-5.2748E-9	-5.2716E-9	-5.2694E-9	-5.2691E-9	-5.2691E-9	-5.2659E-9	-5.2652E-9	-5.2649E-9	-5.2623E-9	-5.2594E-9	-5.2579E-9	-5.2567E-9	-5.2532E-9	-5.2538E-9	-5.2554E-9	-5.2491E-9	-5.2435E-9	-5.2398E-9	-5.2363E-9	-5.2328E-9	-5.2283E-9	-5.2248E-9	-5.2184E-9	-5.2012E-9	-5.1886E-9	-5.1869E-9	-5.1653E-9	-5.1206E-9	-5.0967E-9	-5.0966E-9	-5.0903E-9	-5.0927E-9	-5.0903E-9	-5.0903E-9	-5.0880E-9	-5.0822E-9	-5.0793E-9	-5.0792E-9	-5.0770E-9	-5.0769E-9	-5.0741E-9
-5.0706E-9	-5.0685E-9	-5.0686E-9	-5.0672E-9	-5.0641E-9	-5.0644E-9	-5.0628E-9	-5.0621E-9	-5.0601E-9	-5.0589E-9	-5.0568E-9	-5.0541E-9	-5.0515E-9	-5.0509E-9	-5.0504E-9	-5.0481E-9	-5.0485E-9	-5.0476E-9	-5.0454E-9	-5.0428E-9	-5.0430E-9	-5.0416E-9	-5.0399E-9	-5.0385E-9	-5.0366E-9	-5.0353E-9	-5.0327E-9	-5.0343E-9	-5.0339E-9	-5.0327E-9	-5.0328E-9	-5.0205E-9	-5.0300E-9	-5.0281E-9	-5.0278E-9	-5.0270E-9	-5.0265E-9	-5.0258E-9	-5.0244E-9	-5.0206E-9	-5.0192E-9	-5.0186E-9	-5.0182E-9	-5.0197E-9	-5.0170E-9	-5.0136E-9	-5.0143E-9	-5.0138E-9	-5.0107E-9	-5.0103E-9	-5.0103E-9	-5.0095E-9	-5.0074E-9	-5.0038E-9	-5.0011E-9	-5.0000E-9	-4.9994E-9	-4.9978E-9	-4.9955E-9	-4.9936E-9	-4.9916E-9
-4.9908E-9	-4.9892E-9	-4.9854E-9	-4.9848E-9	-4.9841E-9	-4.9820E-9	-4.9777E-9	-4.9745E-9	-4.9727E-9	-4.9716E-9	-4.9702E-9	-4.9695E-9	-4.9660E-9	-4.9641E-9	-4.9622E-9	-4.9605E-9	-4.9600E-9	-4.9571E-9	-4.9541E-9	-4.9521E-9	-4.9490E-9	-4.9469E-9	-4.9452E-9	-4.9450E-9	-4.9418E-9	-4.9404E-9	-4.9379E-9	-4.9359E-9	-4.9329E-9	-4.9307E-9	-4.9310E-9	-4.9306E-9	-4.9272E-9	-4.9282E-9	-4.9268E-9	-4.9231E-9	-4.9215E-9	-4.9189E-9	-4.9169E-9	-4.9159E-9	-4.9153E-9	-4.9146E-9	-4.9119E-9	-4.9124E-9	-4.9099E-9	-4.9114E-9	-4.9103E-9	-4.9083E-9	-4.9062E-9	-4.9045E-9	-4.9050E-9	-4.9017E-9	-4.9006E-9	-4.9004E-9	-4.8997E-9	-4.8962E-9	-4.8936E-9	-4.8914E-9	-4.8910E-9	-4.8913E-9	-4.8902E-9
-4.8876E-9	-4.8874E-9	-4.8860E-9	-4.8850E-9	-4.8835E-9	-4.8828E-9	-4.8823E-9	-4.8797E-9	-4.8802E-9	-4.8782E-9	-4.8768E-9	-4.8753E-9	-4.8746E-9	-4.8706E-9	-4.8697E-9	-4.8688E-9	-4.8652E-9	-4.8637E-9	-4.8625E-9	-4.8617E-9	-4.8601E-9	-4.8586E-9	-4.8547E-9	-4.8531E-9	-4.8526E-9	-4.8501E-9	-4.8479E-9	-4.8460E-9	-4.8454E-9	-4.8469E-9	-4.8432E-9	-4.8439E-9	-4.8408E-9	-4.8389E-9	-4.8379E-9	-4.8359E-9	-4.8339E-9	-4.8312E-9	-4.8317E-9	-4.8323E-9	-4.8287E-9	-4.8293E-9	-4.8292E-9	-4.8270E-9	-4.8267E-9	-4.8246E-9	-4.8229E-9	-4.8218E-9	-4.8200E-9	-4.8182E-9	-4.8177E-9	-4.8159E-9	-4.8172E-9	-4.8161E-9	-4.8144E-9	-4.8143E-9	-4.8116E-9	-4.8120E-9	-4.8131E-9	-4.8111E-9	-4.8085E-9
-4.8081E-9	-4.8086E-9	-4.8078E-9	-4.8099E-9	-4.8083E-9	-4.8068E-9	-4.8069E-9	-4.8074E-9	-4.8041E-9	-4.8040E-9	-4.8023E-9	-4.7986E-9	-4.7970E-9	-4.7958E-9	-4.7955E-9	-4.7948E-9	-4.7943E-9	-4.7942E-9	-4.7917E-9	-4.7900E-9	-4.7878E-9	-4.7873E-9	-4.7860E-9	-4.7843E-9	-4.7857E-9	-4.7841E-9	-4.7839E-9	-4.7818E-9	-4.7805E-9	-4.7787E-9	-4.7785E-9	-4.7769E-9	-4.7756E-9	-4.7753E-9	-4.7724E-9	-4.7699E-9	-4.7703E-9	-4.7701E-9	-4.7670E-9	-4.7635E-9	-4.7623E-9	-4.7632E-9	-4.7608E-9	-4.7587E-9	-4.7589E-9	-4.7584E-9	-4.7560E-9	-4.7549E-9	-4.7518E-9	-4.7490E-9	-4.7470E-9	-4.7469E-9	-4.7450E-9	-4.7417E-9	-4.7403E-9	-4.7377E-9	-4.7360E-9	-4.7364E-9	-4.7362E-9	-4.7377E-9	-4.7366E-9
-4.7366E-9	-4.7375E-9	-4.7338E-9	-4.7349E-9	-4.7328E-9	-4.7287E-9	-4.7293E-9	-4.7302E-9	-4.7307E-9	-4.7289E-9	-4.7295E-9	-4.7291E-9	-4.7307E-9	-4.7304E-9	-4.7339E-9	-4.7339E-9	-4.7313E-9	-4.7301E-9	-4.7298E-9	-4.7297E-9	-4.7297E-9	-4.7298E-9	-4.7311E-9	-4.7336E-9	-4.7347E-9	-4.7332E-9	-4.7336E-9	-4.7340E-9	-4.7329E-9	-4.7323E-9	-4.7316E-9	-4.7301E-9	-4.7309E-9	-4.7316E-9	-4.7319E-9	-4.7322E-9	-4.7306E-9	-4.7302E-9	-4.7290E-9	-4.7292E-9	-4.7269E-9	-4.7265E-9	-4.7243E-9	-4.7242E-9	-4.7216E-9	-4.7248E-9	-4.7234E-9	-4.7221E-9	-4.7192E-9	-4.7200E-9	-4.7203E-9	-4.7192E-9	-4.7184E-9	-4.7171E-9	-4.7156E-9	-4.7174E-9	-4.7151E-9	-4.7160E-9	-4.7140E-9	-4.7142E-9	-4.7124E-9
-4.7151E-9	-4.7136E-9	-4.7178E-9	-4.7181E-9	-4.7174E-9	-4.7199E-9	-4.7177E-9	-4.7150E-9	-4.7135E-9	-4.7120E-9	-4.7123E-9	-4.7120E-9	-4.7104E-9	-4.7136E-9	-4.7143E-9	-4.7128E-9	-4.7165E-9	-4.7159E-9	-4.7136E-9	-4.7162E-9	-4.7162E-9	-4.7172E-9	-4.7191E-9	-4.7197E-9	-4.7195E-9	-4.7218E-9	-4.7192E-9	-4.7196E-9	-4.7201E-9	-4.7203E-9	-4.7209E-9	-4.7216E-9	-4.7205E-9	-4.7197E-9	-4.7198E-9	-4.7190E-9	-4.7182E-9	-4.7203E-9	-4.7205E-9	-4.7223E-9	-4.7226E-9	-4.7240E-9	-4.7231E-9	-4.7218E-9	-4.7209E-9	-4.7203E-9	-4.7199E-9	-4.7205E-9	-4.7189E-9	-4.7177E-9	-4.7175E-9	-4.7183E-9	-4.7189E-9	-4.7169E-9	-4.7172E-9	-4.7167E-9	-4.7177E-9	-4.7167E-9	-4.7181E-9	-4.7177E-9	-4.7186E-9
-4.7186E-9	-4.7215E-9	-4.7207E-9	-4.7199E-9	-4.7211E-9	-4.7194E-9	-4.7198E-9	-4.7224E-9	-4.7227E-9	-4.7238E-9	-4.7243E-9	-4.7225E-9	-4.7221E-9	-4.7215E-9	-4.7197E-9	-4.7164E-9	-4.7157E-9	-4.7145E-9	-4.7149E-9	-4.7179E-9	-4.7193E-9	-4.7195E-9	-4.7189E-9	-4.7200E-9	-4.7210E-9	-4.7195E-9	-4.7213E-9	-4.7212E-9	-4.7225E-9	-4.7228E-9	-4.7202E-9	-4.7176E-9	-4.7141E-9	-4.7084E-9	-4.7115E-9	-4.7134E-9	-4.7120E-9	-4.7114E-9	-4.7113E-9	-4.7094E-9	-4.7080E-9	-4.7099E-9	-4.7109E-9	-4.7120E-9	-4.7084E-9	-4.7107E-9	-4.7085E-9	-4.7067E-9	-4.7078E-9	-4.7082E-9	-4.7070E-9	-4.7093E-9	-4.7068E-9	-4.7087E-9	-4.7094E-9	-4.7094E-9	-4.7099E-9	-4.7098E-9	-4.7087E-9	-4.7069E-9	-4.7084E-9
-4.7079E-9	-4.7066E-9	-4.7063E-9	-4.7075E-9	-4.7071E-9	-4.7056E-9	-4.7051E-9	-4.7054E-9	-4.7044E-9	-4.7034E-9	-4.7056E-9	-4.7049E-9	-4.7047E-9	-4.7032E-9	-4.7045E-9	-4.7046E-9	-4.7039E-9	-4.7055E-9	-4.7077E-9	-4.7058E-9	-4.7089E-9	-4.7111E-9	-4.7129E-9	-4.7140E-9	-4.7158E-9	-4.7195E-9	-4.7208E-9	-4.7221E-9	-4.7207E-9	-4.7201E-9	-4.7187E-9	-4.7178E-9	-4.7161E-9	-4.7181E-9	-4.7160E-9	-4.7173E-9	-4.7191E-9	-4.7186E-9	-4.7183E-9	-4.7184E-9	-4.7178E-9	-4.7193E-9	-4.7185E-9	-4.7180E-9	-4.7170E-9	-4.7154E-9	-4.7185E-9	-4.7161E-9	-4.7166E-9	-4.7154E-9	-4.7171E-9	-4.7174E-9	-4.7175E-9	-4.7162E-9	-4.7184E-9	-4.7170E-9	-4.7172E-9	-4.7187E-9	-4.7182E-9	-4.7153E-9	-4.7158E-9
-4.7164E-9	-4.7170E-9	-4.7164E-9	-4.7157E-9	-4.7144E-9	-4.7145E-9	-4.7151E-9	-4.7146E-9	-4.7178E-9	-4.7175E-9	-4.7157E-9	-4.7153E-9	-4.7151E-9	-4.7153E-9	-4.7133E-9	-4.7161E-9	-4.7188E-9	-4.7222E-9	-4.7217E-9	-4.7229E-9	-4.7304E-9	-4.7369E-9	-4.7389E-9	-4.7406E-9	-4.7416E-9	-4.7423E-9	-4.7474E-9	-4.7485E-9	-4.7500E-9	-4.7478E-9	-4.7446E-9	-4.7424E-9	-4.7393E-9	-4.7358E-9	-4.7336E-9	-4.7337E-9	-4.7325E-9	-4.7321E-9	-4.7317E-9	-4.7310E-9	-4.7309E-9	-4.7298E-9	-4.7314E-9	-4.7319E-9	-4.7316E-9	-4.7310E-9	-4.7299E-9	-4.7280E-9	-4.7256E-9	-4.7260E-9	-4.7273E-9	-4.7272E-9	-4.7262E-9	-4.7279E-9	-4.7263E-9	-4.7283E-9	-4.7262E-9	-4.7287E-9	-4.7324E-9	-4.7329E-9	-4.7337E-9
