
30.00(Ek)1.60(Ep)0.00(A)   30-07-20 13-45

-6.9835E-10	-6.9833E-10	-6.9807E-10	-6.9796E-10	-6.9766E-10	-6.9820E-10	-6.9791E-10	-6.9770E-10	-6.9776E-10	-6.9774E-10	-6.9819E-10	-6.9792E-10	-6.9750E-10	-6.9750E-10	-6.9799E-10	-6.9829E-10	-6.9817E-10	-6.9816E-10	-6.9837E-10	-6.9914E-10	-6.9991E-10	-7.0168E-10	-7.0323E-10	-7.0572E-10	-7.0764E-10	-7.1071E-10	-7.1316E-10	-7.1515E-10	-7.1595E-10	-7.1652E-10	-7.1546E-10	-7.1402E-10	-7.1245E-10	-7.1017E-10	-7.0788E-10	-7.0536E-10	-7.0309E-10	-7.0182E-10	-7.0126E-10	-6.9995E-10	-6.9991E-10	-6.9949E-10	-6.9977E-10	-6.9953E-10	-6.9949E-10	-6.9956E-10	-6.9892E-10	-6.9899E-10	-6.9933E-10	-6.9908E-10	-6.9900E-10	-6.9896E-10	-6.9873E-10	-6.9905E-10	-6.9870E-10	-6.9879E-10	-6.9900E-10	-6.9888E-10	-6.9890E-10	-6.9849E-10	-6.9897E-10	-6.9891E-10	-6.9881E-10	-6.9918E-10
-6.9947E-10	-6.9857E-10	-6.9903E-10	-6.9882E-10	-6.9890E-10	-6.9872E-10	-6.9867E-10	-6.9856E-10	-6.9879E-10	-6.9830E-10	-6.9812E-10	-6.9851E-10	-6.9874E-10	-6.9902E-10	-6.9905E-10	-6.9845E-10	-6.9937E-10	-6.9945E-10	-7.0024E-10	-7.0174E-10	-7.0339E-10	-7.0625E-10	-7.1017E-10	-7.1381E-10	-7.1885E-10	-7.2289E-10	-7.2696E-10	-7.3017E-10	-7.3254E-10	-7.3376E-10	-7.3274E-10	-7.3046E-10	-7.2765E-10	-7.2377E-10	-7.1928E-10	-7.1533E-10	-7.1143E-10	-7.0757E-10	-7.0474E-10	-7.0308E-10	-7.0168E-10	-7.0109E-10	-7.0066E-10	-7.0076E-10	-7.0028E-10	-6.9999E-10	-7.0012E-10	-7.0000E-10	-7.0019E-10	-7.0005E-10	-6.9973E-10	-6.9963E-10	-6.9995E-10	-6.9958E-10	-6.9947E-10	-6.9947E-10	-6.9956E-10	-6.9942E-10	-6.9947E-10	-6.9981E-10	-6.9999E-10	-7.0020E-10	-7.0015E-10	-7.0040E-10
-7.0058E-10	-6.9952E-10	-6.9942E-10	-6.9959E-10	-6.9982E-10	-6.9922E-10	-6.9953E-10	-6.9955E-10	-6.9938E-10	-6.9882E-10	-6.9920E-10	-6.9924E-10	-6.9979E-10	-6.9969E-10	-6.9986E-10	-6.9991E-10	-7.0027E-10	-7.0111E-10	-7.0261E-10	-7.0571E-10	-7.1017E-10	-7.1633E-10	-7.2324E-10	-7.3021E-10	-7.3854E-10	-7.4584E-10	-7.5238E-10	-7.5673E-10	-7.6168E-10	-7.6293E-10	-7.6265E-10	-7.6153E-10	-7.5713E-10	-7.5069E-10	-7.4638E-10	-7.3802E-10	-7.2941E-10	-7.2160E-10	-7.1493E-10	-7.0947E-10	-7.0564E-10	-7.0375E-10	-7.0286E-10	-7.0209E-10	-7.0137E-10	-7.0092E-10	-7.0097E-10	-7.0101E-10	-7.0115E-10	-7.0091E-10	-7.0112E-10	-7.0077E-10	-7.0068E-10	-7.0064E-10	-7.0030E-10	-7.0050E-10	-7.0051E-10	-7.0052E-10	-7.0063E-10	-7.0083E-10	-7.0074E-10	-7.0088E-10	-7.0117E-10	-7.0059E-10
-7.0237E-10	-7.0022E-10	-7.0019E-10	-6.9992E-10	-7.0029E-10	-7.0001E-10	-7.0013E-10	-7.0018E-10	-7.0020E-10	-7.0040E-10	-7.0004E-10	-7.0035E-10	-7.0080E-10	-7.0051E-10	-7.0079E-10	-7.0075E-10	-7.0193E-10	-7.0331E-10	-7.0676E-10	-7.1244E-10	-7.2031E-10	-7.3032E-10	-7.4158E-10	-7.5307E-10	-7.6402E-10	-7.7289E-10	-7.8197E-10	-7.9063E-10	-7.9544E-10	-7.9829E-10	-7.9914E-10	-7.9627E-10	-7.9070E-10	-7.8407E-10	-7.7548E-10	-7.6446E-10	-7.5193E-10	-7.3980E-10	-7.2822E-10	-7.1929E-10	-7.1181E-10	-7.0767E-10	-7.0596E-10	-7.0418E-10	-7.0320E-10	-7.0270E-10	-7.0194E-10	-7.0274E-10	-7.0221E-10	-7.0227E-10	-7.0185E-10	-7.0186E-10	-7.0152E-10	-7.0197E-10	-7.0146E-10	-7.0134E-10	-7.0151E-10	-7.0168E-10	-7.0113E-10	-7.0164E-10	-7.0151E-10	-7.0176E-10	-7.0175E-10	-7.0166E-10
-7.0619E-10	-7.0144E-10	-7.0148E-10	-7.0181E-10	-7.0116E-10	-7.0119E-10	-7.0076E-10	-7.0139E-10	-7.0086E-10	-7.0073E-10	-7.0110E-10	-7.0150E-10	-7.0143E-10	-7.0149E-10	-7.0126E-10	-7.0241E-10	-7.0504E-10	-7.0958E-10	-7.1785E-10	-7.2982E-10	-7.4239E-10	-7.5782E-10	-7.7414E-10	-7.8927E-10	-8.0251E-10	-8.1571E-10	-8.2680E-10	-8.3489E-10	-8.4211E-10	-8.4569E-10	-8.4735E-10	-8.4689E-10	-8.4704E-10	-8.3937E-10	-8.3012E-10	-8.1606E-10	-7.9704E-10	-7.8052E-10	-7.6236E-10	-7.4552E-10	-7.3091E-10	-7.2058E-10	-7.1402E-10	-7.0924E-10	-7.0604E-10	-7.0494E-10	-7.0433E-10	-7.0420E-10	-7.0345E-10	-7.0357E-10	-7.0339E-10	-7.0326E-10	-7.0303E-10	-7.0284E-10	-7.0286E-10	-7.0223E-10	-7.0291E-10	-7.0243E-10	-7.0251E-10	-7.0230E-10	-7.0284E-10	-7.0262E-10	-7.0301E-10	-7.0270E-10
-7.0898E-10	-7.0215E-10	-7.0256E-10	-7.0220E-10	-7.0238E-10	-7.0213E-10	-7.0209E-10	-7.0202E-10	-7.0210E-10	-7.0212E-10	-7.0215E-10	-7.0205E-10	-7.0249E-10	-7.0235E-10	-7.0274E-10	-7.0417E-10	-7.0878E-10	-7.1526E-10	-7.2749E-10	-7.4415E-10	-7.6362E-10	-7.8355E-10	-8.0274E-10	-8.2264E-10	-8.4055E-10	-8.5702E-10	-8.6677E-10	-8.7645E-10	-8.8498E-10	-8.8964E-10	-8.9121E-10	-8.9010E-10	-8.8525E-10	-8.7830E-10	-8.6654E-10	-8.5174E-10	-8.3388E-10	-8.1664E-10	-7.9539E-10	-7.7401E-10	-7.5381E-10	-7.3711E-10	-7.2418E-10	-7.1535E-10	-7.1037E-10	-7.0795E-10	-7.0673E-10	-7.0568E-10	-7.0548E-10	-7.0464E-10	-7.0469E-10	-7.0440E-10	-7.0431E-10	-7.0432E-10	-7.0380E-10	-7.0391E-10	-7.0379E-10	-7.0406E-10	-7.0372E-10	-7.0373E-10	-7.0383E-10	-7.0358E-10	-7.0418E-10	-7.0376E-10
-7.1400E-10	-7.0361E-10	-7.0356E-10	-7.0353E-10	-7.0318E-10	-7.0279E-10	-7.0301E-10	-7.0313E-10	-7.0292E-10	-7.0342E-10	-7.0288E-10	-7.0345E-10	-7.0308E-10	-7.0316E-10	-7.0473E-10	-7.0783E-10	-7.1582E-10	-7.2807E-10	-7.4690E-10	-7.7118E-10	-7.9419E-10	-8.1838E-10	-8.4117E-10	-8.6285E-10	-8.8187E-10	-8.9722E-10	-9.1082E-10	-9.2098E-10	-9.3016E-10	-9.3488E-10	-9.3877E-10	-9.3818E-10	-9.3445E-10	-9.2711E-10	-9.1476E-10	-9.0013E-10	-8.8066E-10	-8.5797E-10	-8.3372E-10	-8.0879E-10	-7.8296E-10	-7.6135E-10	-7.4282E-10	-7.2768E-10	-7.1738E-10	-7.1188E-10	-7.0938E-10	-7.0802E-10	-7.0730E-10	-7.0649E-10	-7.0613E-10	-7.0617E-10	-7.0597E-10	-7.0556E-10	-7.0551E-10	-7.0528E-10	-7.0543E-10	-7.0525E-10	-7.0519E-10	-7.0535E-10	-7.0496E-10	-7.0509E-10	-7.0476E-10	-7.0530E-10
-7.1853E-10	-7.0472E-10	-7.0489E-10	-7.0428E-10	-7.0409E-10	-7.0471E-10	-7.0409E-10	-7.0402E-10	-7.0425E-10	-7.0429E-10	-7.0452E-10	-7.0406E-10	-7.0415E-10	-7.0484E-10	-7.0702E-10	-7.1422E-10	-7.2817E-10	-7.4659E-10	-7.7325E-10	-8.0165E-10	-8.2816E-10	-8.5631E-10	-8.7978E-10	-9.0435E-10	-9.2439E-10	-9.4051E-10	-9.5428E-10	-9.6369E-10	-9.7138E-10	-9.7679E-10	-9.7946E-10	-9.8105E-10	-9.7954E-10	-9.7259E-10	-9.6197E-10	-9.4989E-10	-9.3185E-10	-9.1009E-10	-8.8439E-10	-8.5441E-10	-8.2385E-10	-7.9287E-10	-7.6619E-10	-7.4405E-10	-7.2844E-10	-7.1901E-10	-7.1391E-10	-7.1124E-10	-7.0978E-10	-7.0902E-10	-7.0837E-10	-7.0836E-10	-7.0757E-10	-7.0739E-10	-7.0733E-10	-7.0659E-10	-7.0638E-10	-7.0674E-10	-7.0642E-10	-7.0663E-10	-7.0653E-10	-7.0655E-10	-7.0643E-10	-7.0625E-10
-7.2289E-10	-7.0570E-10	-7.0527E-10	-7.0563E-10	-7.0575E-10	-7.0575E-10	-7.0531E-10	-7.0539E-10	-7.0516E-10	-7.0559E-10	-7.0537E-10	-7.0491E-10	-7.0513E-10	-7.0621E-10	-7.1187E-10	-7.2422E-10	-7.4575E-10	-7.7156E-10	-8.0350E-10	-8.3615E-10	-8.6503E-10	-8.9588E-10	-9.2049E-10	-9.4415E-10	-9.6297E-10	-9.7794E-10	-9.8832E-10	-9.9625E-10	-1.0034E-9	-1.0084E-9	-1.0098E-9	-1.0114E-9	-1.0103E-9	-1.0073E-9	-1.0004E-9	-9.9199E-10	-9.7706E-10	-9.5836E-10	-9.3481E-10	-9.0546E-10	-8.7371E-10	-8.3756E-10	-8.0386E-10	-7.7200E-10	-7.4767E-10	-7.3049E-10	-7.2070E-10	-7.1544E-10	-7.1265E-10	-7.1109E-10	-7.1081E-10	-7.1004E-10	-7.0965E-10	-7.0918E-10	-7.0879E-10	-7.0861E-10	-7.0846E-10	-7.0795E-10	-7.0790E-10	-7.0775E-10	-7.0738E-10	-7.0780E-10	-7.0779E-10	-7.0754E-10
-7.2642E-10	-7.0704E-10	-7.0708E-10	-7.0677E-10	-7.0686E-10	-7.0674E-10	-7.0672E-10	-7.0661E-10	-7.0627E-10	-7.0650E-10	-7.0603E-10	-7.0583E-10	-7.0683E-10	-7.0921E-10	-7.1941E-10	-7.3946E-10	-7.6824E-10	-8.0118E-10	-8.3868E-10	-8.7528E-10	-9.0679E-10	-9.3693E-10	-9.5995E-10	-9.8106E-10	-9.9663E-10	-1.0073E-9	-1.0151E-9	-1.0218E-9	-1.0257E-9	-1.0298E-9	-1.0325E-9	-1.0340E-9	-1.0334E-9	-1.0320E-9	-1.0274E-9	-1.0229E-9	-1.0147E-9	-1.0018E-9	-9.8204E-10	-9.5677E-10	-9.2372E-10	-8.8821E-10	-8.4831E-10	-8.0704E-10	-7.7383E-10	-7.4904E-10	-7.3092E-10	-7.2157E-10	-7.1654E-10	-7.1419E-10	-7.1306E-10	-7.1234E-10	-7.1142E-10	-7.1105E-10	-7.1038E-10	-7.1009E-10	-7.0959E-10	-7.0954E-10	-7.0928E-10	-7.0948E-10	-7.0898E-10	-7.0897E-10	-7.0895E-10	-7.0875E-10
-7.2956E-10	-7.0803E-10	-7.0826E-10	-7.0787E-10	-7.0774E-10	-7.0778E-10	-7.0754E-10	-7.0783E-10	-7.0773E-10	-7.0726E-10	-7.0712E-10	-7.0675E-10	-7.0791E-10	-7.1314E-10	-7.2956E-10	-7.5714E-10	-7.9314E-10	-8.3029E-10	-8.7081E-10	-9.0838E-10	-9.4064E-10	-9.6818E-10	-9.8877E-10	-1.0057E-9	-1.0165E-9	-1.0265E-9	-1.0313E-9	-1.0356E-9	-1.0400E-9	-1.0422E-9	-1.0451E-9	-1.0473E-9	-1.0472E-9	-1.0457E-9	-1.0433E-9	-1.0391E-9	-1.0330E-9	-1.0231E-9	-1.0096E-9	-9.8908E-10	-9.6038E-10	-9.2596E-10	-8.8560E-10	-8.4319E-10	-8.0003E-10	-7.6683E-10	-7.4411E-10	-7.2980E-10	-7.2131E-10	-7.1712E-10	-7.1549E-10	-7.1421E-10	-7.1344E-10	-7.1317E-10	-7.1232E-10	-7.1185E-10	-7.1202E-10	-7.1127E-10	-7.1102E-10	-7.1041E-10	-7.1059E-10	-7.1023E-10	-7.1012E-10	-7.0996E-10
-7.3230E-10	-7.0917E-10	-7.0930E-10	-7.0910E-10	-7.0885E-10	-7.0845E-10	-7.0877E-10	-7.0829E-10	-7.0880E-10	-7.0837E-10	-7.0806E-10	-7.0802E-10	-7.0950E-10	-7.1900E-10	-7.4096E-10	-7.7544E-10	-8.1730E-10	-8.5821E-10	-9.0088E-10	-9.3913E-10	-9.6976E-10	-9.9530E-10	-1.0131E-9	-1.0266E-9	-1.0351E-9	-1.0403E-9	-1.0449E-9	-1.0493E-9	-1.0531E-9	-1.0564E-9	-1.0573E-9	-1.0578E-9	-1.0603E-9	-1.0591E-9	-1.0577E-9	-1.0539E-9	-1.0490E-9	-1.0423E-9	-1.0331E-9	-1.0177E-9	-9.9602E-10	-9.6754E-10	-9.2996E-10	-8.8368E-10	-8.3560E-10	-7.9258E-10	-7.6199E-10	-7.4112E-10	-7.2763E-10	-7.2131E-10	-7.1817E-10	-7.1661E-10	-7.1552E-10	-7.1472E-10	-7.1445E-10	-7.1378E-10	-7.1317E-10	-7.1277E-10	-7.1232E-10	-7.1258E-10	-7.1212E-10	-7.1176E-10	-7.1168E-10	-7.1116E-10
-7.3485E-10	-7.1094E-10	-7.1049E-10	-7.1027E-10	-7.1034E-10	-7.0985E-10	-7.0981E-10	-7.0950E-10	-7.0987E-10	-7.0979E-10	-7.0909E-10	-7.0917E-10	-7.1246E-10	-7.2693E-10	-7.5865E-10	-7.9860E-10	-8.4570E-10	-8.8941E-10	-9.3136E-10	-9.6679E-10	-9.9494E-10	-1.0160E-9	-1.0293E-9	-1.0404E-9	-1.0463E-9	-1.0512E-9	-1.0549E-9	-1.0563E-9	-1.0596E-9	-1.0611E-9	-1.0647E-9	-1.0659E-9	-1.0668E-9	-1.0660E-9	-1.0659E-9	-1.0634E-9	-1.0600E-9	-1.0562E-9	-1.0499E-9	-1.0390E-9	-1.0246E-9	-1.0032E-9	-9.7101E-10	-9.2561E-10	-8.7387E-10	-8.2536E-10	-7.8683E-10	-7.5871E-10	-7.3906E-10	-7.2669E-10	-7.2172E-10	-7.1968E-10	-7.1855E-10	-7.1759E-10	-7.1678E-10	-7.1630E-10	-7.1550E-10	-7.1492E-10	-7.1460E-10	-7.1411E-10	-7.1338E-10	-7.1358E-10	-7.1312E-10	-7.1286E-10
-7.3766E-10	-7.1244E-10	-7.1203E-10	-7.1148E-10	-7.1150E-10	-7.1100E-10	-7.1110E-10	-7.1145E-10	-7.1098E-10	-7.1040E-10	-7.1077E-10	-7.1150E-10	-7.1651E-10	-7.3896E-10	-7.7733E-10	-8.2340E-10	-8.7418E-10	-9.1780E-10	-9.5750E-10	-9.9163E-10	-1.0151E-9	-1.0331E-9	-1.0435E-9	-1.0530E-9	-1.0576E-9	-1.0607E-9	-1.0629E-9	-1.0659E-9	-1.0682E-9	-1.0716E-9	-1.0714E-9	-1.0728E-9	-1.0735E-9	-1.0738E-9	-1.0720E-9	-1.0709E-9	-1.0690E-9	-1.0653E-9	-1.0607E-9	-1.0539E-9	-1.0429E-9	-1.0252E-9	-9.9744E-10	-9.5661E-10	-9.0416E-10	-8.5086E-10	-8.0547E-10	-7.7219E-10	-7.4751E-10	-7.3287E-10	-7.2544E-10	-7.2238E-10	-7.2098E-10	-7.1923E-10	-7.1817E-10	-7.1810E-10	-7.1726E-10	-7.1691E-10	-7.1679E-10	-7.1633E-10	-7.1545E-10	-7.1525E-10	-7.1440E-10	-7.1441E-10
