
30.00(Ek)1.60(Ep)0.00(A)   28-07-20 17-41

-2.000 0.050 0.000 0.050-5.1223E-8	-5.1229E-8	-5.1228E-8	-5.1244E-8	-5.1254E-8	-5.1259E-8	-5.1266E-8	-5.1267E-8	-5.1271E-8	-5.1276E-8	-5.1284E-8	-5.1291E-8	-5.1293E-8	-5.1299E-8	-5.1303E-8	-5.1317E-8	-5.1316E-8	-5.1324E-8	-5.1336E-8	-5.1332E-8	-5.1339E-8	-5.1338E-8	-5.1355E-8	-5.1359E-8	-5.1368E-8	-5.1368E-8	-5.1378E-8	-5.1384E-8	-5.1393E-8	-5.1398E-8	-5.1406E-8	-5.1410E-8	-5.1419E-8	-5.1419E-8	-5.1430E-8	-5.1431E-8	-5.1442E-8	-5.1447E-8	-5.1453E-8	-5.1461E-8	-5.1469E-8	-5.1472E-8	-5.1486E-8	-5.1494E-8	-5.1500E-8	-5.1503E-8	-5.1510E-8	-5.1521E-8	-5.1523E-8	-5.1536E-8	-5.1535E-8	-5.1543E-8	-5.1549E-8	-5.1561E-8	-5.1561E-8	-5.1557E-8	-5.1575E-8	-5.1579E-8	-5.1581E-8	-5.1592E-8	-5.1596E-8
-5.1612E-8	-5.1613E-8	-5.1621E-8	-5.1624E-8	-5.1627E-8	-5.1630E-8	-5.1648E-8	-5.1661E-8	-5.1657E-8	-5.1668E-8	-5.1674E-8	-5.1681E-8	-5.1683E-8	-5.1685E-8	-5.1689E-8	-5.1699E-8	-5.1706E-8	-5.1714E-8	-5.1723E-8	-5.1730E-8	-5.1738E-8	-5.1742E-8	-5.1752E-8	-5.1756E-8	-5.1765E-8	-5.1763E-8	-5.1774E-8	-5.1783E-8	-5.1785E-8	-5.1796E-8	-5.1800E-8	-5.1812E-8	-5.1819E-8	-5.1829E-8	-5.1834E-8	-5.1837E-8	-5.1842E-8	-5.1854E-8	-5.1860E-8	-5.1866E-8	-5.1871E-8	-5.1876E-8	-5.1884E-8	-5.1897E-8	-5.1903E-8	-5.1909E-8	-5.1917E-8	-5.1931E-8	-5.1930E-8	-5.1942E-8	-5.1944E-8	-5.1952E-8	-5.1961E-8	-5.1960E-8	-5.1964E-8	-5.1973E-8	-5.1982E-8	-5.1987E-8	-5.1996E-8	-5.2003E-8	-5.2010E-8
-5.2015E-8	-5.2028E-8	-5.2030E-8	-5.2039E-8	-5.2047E-8	-5.2048E-8	-5.2058E-8	-5.2060E-8	-5.2068E-8	-5.2080E-8	-5.2084E-8	-5.2090E-8	-5.2098E-8	-5.2105E-8	-5.2111E-8	-5.2119E-8	-5.2129E-8	-5.2136E-8	-5.2142E-8	-5.2144E-8	-5.2155E-8	-5.2160E-8	-5.2167E-8	-5.2175E-8	-5.2177E-8	-5.2193E-8	-5.2201E-8	-5.2201E-8	-5.2205E-8	-5.2214E-8	-5.2219E-8	-5.2223E-8	-5.2226E-8	-5.2236E-8	-5.2238E-8	-5.2249E-8	-5.2255E-8	-5.2264E-8	-5.2275E-8	-5.2281E-8	-5.2284E-8	-5.2297E-8	-5.2304E-8	-5.2306E-8	-5.2311E-8	-5.2311E-8	-5.2323E-8	-5.2331E-8	-5.2340E-8	-5.2350E-8	-5.2352E-8	-5.2360E-8	-5.2360E-8	-5.2376E-8	-5.2385E-8	-5.2386E-8	-5.2391E-8	-5.2401E-8	-5.2415E-8	-5.2417E-8	-5.2422E-8
-5.2427E-8	-5.2437E-8	-5.2452E-8	-5.2458E-8	-5.2465E-8	-5.2479E-8	-5.2480E-8	-5.2491E-8	-5.2490E-8	-5.2497E-8	-5.2507E-8	-5.2517E-8	-5.2521E-8	-5.2530E-8	-5.2536E-8	-5.2542E-8	-5.2552E-8	-5.2560E-8	-5.2562E-8	-5.2570E-8	-5.2576E-8	-5.2585E-8	-5.2600E-8	-5.2605E-8	-5.2608E-8	-5.2621E-8	-5.2621E-8	-5.2629E-8	-5.2644E-8	-5.2650E-8	-5.2654E-8	-5.2664E-8	-5.2670E-8	-5.2677E-8	-5.2678E-8	-5.2685E-8	-5.2692E-8	-5.2707E-8	-5.2713E-8	-5.2720E-8	-5.2730E-8	-5.2731E-8	-5.2743E-8	-5.2755E-8	-5.2768E-8	-5.2769E-8	-5.2778E-8	-5.2788E-8	-5.2797E-8	-5.2804E-8	-5.2809E-8	-5.2813E-8	-5.2820E-8	-5.2827E-8	-5.2842E-8	-5.2849E-8	-5.2853E-8	-5.2868E-8	-5.2878E-8	-5.2881E-8	-5.2888E-8
-5.2902E-8	-5.2903E-8	-5.2918E-8	-5.2926E-8	-5.2928E-8	-5.2942E-8	-5.2947E-8	-5.2959E-8	-5.2972E-8	-5.2977E-8	-5.2984E-8	-5.2992E-8	-5.3003E-8	-5.3008E-8	-5.3019E-8	-5.3028E-8	-5.3036E-8	-5.3037E-8	-5.3051E-8	-5.3057E-8	-5.3062E-8	-5.3068E-8	-5.3072E-8	-5.3082E-8	-5.3087E-8	-5.3101E-8	-5.3118E-8	-5.3117E-8	-5.3125E-8	-5.3135E-8	-5.3138E-8	-5.3151E-8	-5.3160E-8	-5.3168E-8	-5.3171E-8	-5.3178E-8	-5.3186E-8	-5.3194E-8	-5.3206E-8	-5.3213E-8	-5.3219E-8	-5.3236E-8	-5.3237E-8	-5.3242E-8	-5.3257E-8	-5.3261E-8	-5.3274E-8	-5.3284E-8	-5.3293E-8	-5.3303E-8	-5.3313E-8	-5.3325E-8	-5.3331E-8	-5.3341E-8	-5.3347E-8	-5.3356E-8	-5.3361E-8	-5.3377E-8	-5.3384E-8	-5.3396E-8	-5.3407E-8
-5.3408E-8	-5.3419E-8	-5.3430E-8	-5.3449E-8	-5.3458E-8	-5.3468E-8	-5.3471E-8	-5.3470E-8	-5.3485E-8	-5.3500E-8	-5.3505E-8	-5.3522E-8	-5.3535E-8	-5.3538E-8	-5.3554E-8	-5.3561E-8	-5.3571E-8	-5.3577E-8	-5.3585E-8	-5.3601E-8	-5.3600E-8	-5.3609E-8	-5.3616E-8	-5.3621E-8	-5.3631E-8	-5.3646E-8	-5.3657E-8	-5.3670E-8	-5.3673E-8	-5.3685E-8	-5.3686E-8	-5.3700E-8	-5.3716E-8	-5.3722E-8	-5.3731E-8	-5.3744E-8	-5.3756E-8	-5.3769E-8	-5.3773E-8	-5.3788E-8	-5.3796E-8	-5.3802E-8	-5.3818E-8	-5.3826E-8	-5.3839E-8	-5.3852E-8	-5.3860E-8	-5.3871E-8	-5.3884E-8	-5.3891E-8	-5.3896E-8	-5.3902E-8	-5.3922E-8	-5.3928E-8	-5.3947E-8	-5.3950E-8	-5.3959E-8	-5.3969E-8	-5.3982E-8	-5.3989E-8	-5.4004E-8
-5.4012E-8	-5.4024E-8	-5.4034E-8	-5.4039E-8	-5.4057E-8	-5.4072E-8	-5.4081E-8	-5.4090E-8	-5.4101E-8	-5.4106E-8	-5.4118E-8	-5.4129E-8	-5.4140E-8	-5.4155E-8	-5.4163E-8	-5.4173E-8	-5.4188E-8	-5.4200E-8	-5.4209E-8	-5.4223E-8	-5.4232E-8	-5.4243E-8	-5.4249E-8	-5.4268E-8	-5.4274E-8	-5.4288E-8	-5.4293E-8	-5.4305E-8	-5.4315E-8	-5.4327E-8	-5.4342E-8	-5.4347E-8	-5.4360E-8	-5.4370E-8	-5.4380E-8	-5.4384E-8	-5.4401E-8	-5.4414E-8	-5.4419E-8	-5.4435E-8	-5.4444E-8	-5.4460E-8	-5.4474E-8	-5.4485E-8	-5.4503E-8	-5.4516E-8	-5.4528E-8	-5.4536E-8	-5.4560E-8	-5.4566E-8	-5.4578E-8	-5.4586E-8	-5.4595E-8	-5.4610E-8	-5.4620E-8	-5.4626E-8	-5.4636E-8	-5.4656E-8	-5.4662E-8	-5.4670E-8	-5.4685E-8
-5.4699E-8	-5.4698E-8	-5.4710E-8	-5.4731E-8	-5.4738E-8	-5.4741E-8	-5.4769E-8	-5.4779E-8	-5.4791E-8	-5.4809E-8	-5.4817E-8	-5.4821E-8	-5.4833E-8	-5.4847E-8	-5.4857E-8	-5.4870E-8	-5.4883E-8	-5.4899E-8	-5.4905E-8	-5.4920E-8	-5.4927E-8	-5.4937E-8	-5.4952E-8	-5.4967E-8	-5.4974E-8	-5.4985E-8	-5.5004E-8	-5.5019E-8	-5.5032E-8	-5.5035E-8	-5.5044E-8	-5.5064E-8	-5.5077E-8	-5.5090E-8	-5.5100E-8	-5.5112E-8	-5.5122E-8	-5.5137E-8	-5.5148E-8	-5.5181E-8	-5.5187E-8	-5.5194E-8	-5.5211E-8	-5.5220E-8	-5.5230E-8	-5.5242E-8	-5.5247E-8	-5.5275E-8	-5.5293E-8	-5.5315E-8	-5.5327E-8	-5.5355E-8	-5.5361E-8	-5.5370E-8	-5.5388E-8	-5.5404E-8	-5.5418E-8	-5.5434E-8	-5.5466E-8	-5.5458E-8	-5.5483E-8
-5.5501E-8	-5.5508E-8	-5.5517E-8	-5.5535E-8	-5.5550E-8	-5.5569E-8	-5.5586E-8	-5.5597E-8	-5.5618E-8	-5.5634E-8	-5.5651E-8	-5.5662E-8	-5.5685E-8	-5.5703E-8	-5.5721E-8	-5.5741E-8	-5.5759E-8	-5.5775E-8	-5.5782E-8	-5.5805E-8	-5.5825E-8	-5.5839E-8	-5.5861E-8	-5.5887E-8	-5.5898E-8	-5.5916E-8	-5.5937E-8	-5.5957E-8	-5.5968E-8	-5.5999E-8	-5.6020E-8	-5.6036E-8	-5.6041E-8	-5.6063E-8	-5.6071E-8	-5.6098E-8	-5.6104E-8	-5.6124E-8	-5.6151E-8	-5.6178E-8	-5.6193E-8	-5.6214E-8	-5.6230E-8	-5.6258E-8	-5.6279E-8	-5.6292E-8	-5.6320E-8	-5.6348E-8	-5.6366E-8	-5.6395E-8	-5.6408E-8	-5.6429E-8	-5.6468E-8	-5.6489E-8	-5.6527E-8	-5.6547E-8	-5.6577E-8	-5.6604E-8	-5.6651E-8	-5.6684E-8	-5.6718E-8
-5.6768E-8	-5.6825E-8	-5.6873E-8	-5.6925E-8	-5.6974E-8	-5.7018E-8	-5.7093E-8	-5.7148E-8	-5.7211E-8	-5.7273E-8	-5.7361E-8	-5.7423E-8	-5.7505E-8	-5.7596E-8	-5.7668E-8	-5.7752E-8	-5.7850E-8	-5.7944E-8	-5.8051E-8	-5.8178E-8	-5.8310E-8	-5.8422E-8	-5.8544E-8	-5.8654E-8	-5.8787E-8	-5.8924E-8	-5.9039E-8	-5.9222E-8	-5.9357E-8	-5.9496E-8	-5.9631E-8	-5.9760E-8	-5.9958E-8	-6.0106E-8	-6.0312E-8	-6.0468E-8	-6.0645E-8	-6.0820E-8	-6.1088E-8	-6.1239E-8	-6.1406E-8	-6.1656E-8	-6.1883E-8	-6.2098E-8	-6.2329E-8	-6.2584E-8	-6.2839E-8	-6.3061E-8	-6.3309E-8	-6.3546E-8	-6.3813E-8	-6.4118E-8	-6.4402E-8	-6.4617E-8	-6.4876E-8	-6.5116E-8	-6.5423E-8	-6.5742E-8	-6.6055E-8	-6.6337E-8	-6.6647E-8
