-2.5000E+1	-1.0301E-7
-2.4500E+1	-1.0300E-7
-2.4000E+1	-1.0300E-7
-2.3500E+1	-1.0300E-7
-2.3000E+1	-1.0300E-7
-2.2500E+1	-1.0301E-7
-2.2000E+1	-1.0303E-7
-2.1500E+1	-1.0307E-7
-2.1000E+1	-1.0314E-7
-2.0500E+1	-1.0326E-7
-2.0000E+1	-1.0349E-7
-1.9500E+1	-1.0388E-7
-1.9000E+1	-1.0462E-7
-1.8500E+1	-1.0618E-7
-1.8000E+1	-1.0913E-7
-1.7500E+1	-1.1179E-7
-1.7000E+1	-1.1347E-7
-1.6500E+1	-1.1396E-7
-1.6000E+1	-1.1374E-7
-1.5500E+1	-1.1350E-7
-1.5000E+1	-1.1345E-7
-1.4500E+1	-1.1340E-7
-1.4000E+1	-1.1333E-7
-1.3500E+1	-1.1323E-7
-1.3000E+1	-1.1301E-7
-1.2500E+1	-1.1255E-7
-1.2000E+1	-1.1195E-7
-1.1500E+1	-1.1131E-7
-1.1000E+1	-1.1070E-7
-1.0500E+1	-1.0906E-7
-1.0000E+1	-1.0601E-7
-9.5000E+0	-1.0382E-7
-9.0000E+0	-1.0298E-7
-8.5000E+0	-1.0285E-7
-8.0000E+0	-1.0283E-7
-7.5000E+0	-1.0282E-7
-7.0000E+0	-1.0281E-7
-6.5000E+0	-1.0281E-7
-6.0000E+0	-1.0280E-7
-5.5000E+0	-1.0279E-7
-5.0000E+0	-1.0279E-7
