#APDhv 380
#L 33.5
#p_before 9E-7
#p_after 9E-7
#picoamm keysight
#led off
#∆V [V]>----I(apd) [nA]>σ( I(apd) ) [nA]
0	93.65	0.1
-100	93.66	0.1
-200	93.66	0.1
-300	93.67	0.11
-400	93.67	0.11
-500	93.67	0.1
-600	93.67	0.1
-700	93.68	0.11
-800	93.69	0.12
-900	93.69	0.11
-1000	93.84	0.14
-1100	98.48	0.74
-1200	122.9	4
-1300	238	16
-1400	490	80
-1500	1084	311
