LECROYWR6050,144,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,17-Jan-2002 05:22:16,0                 
Time,Ampl
-9.68793e-009,-0.000498374
-9.48793e-009,-0.000498374
-9.28793e-009,-0.000498374
-9.08793e-009,0.00171136
-8.88793e-009,-0.000498374
-8.68793e-009,0.00392109
-8.48793e-009,0.00171136
-8.28793e-009,-0.000498374
-8.08793e-009,-0.000498374
-7.88793e-009,-0.000498374
-7.68793e-009,0.00613082
-7.48793e-009,-0.000498374
-7.28793e-009,0.00171136
-7.08793e-009,-0.000498374
-6.88793e-009,0.00171136
-6.68793e-009,0.00171136
-6.48793e-009,0.00171136
-6.28793e-009,0.00171136
-6.08793e-009,0.00171136
-5.88793e-009,-0.000498374
-5.68793e-009,0.00171136
-5.48793e-009,-0.000498374
-5.28793e-009,0.00613082
-5.08793e-009,0.00171136
-4.88793e-009,-0.000498374
-4.68793e-009,-0.000498374
-4.48793e-009,-0.000498374
-4.28793e-009,-0.000498374
-4.08793e-009,-0.000498374
-3.88793e-009,-0.00491783
-3.68793e-009,-0.000498374
-3.48793e-009,-0.0027081
-3.28793e-009,0.00171136
-3.08793e-009,-0.0027081
-2.88793e-009,-0.000498374
-2.68793e-009,0.00171136
-2.48793e-009,-0.000498374
-2.28793e-009,-0.000498374
-2.08793e-009,0.00171136
-1.88793e-009,-0.000498374
-1.68793e-009,-0.000498374
-1.48793e-009,0.00171136
-1.28793e-009,-0.000498374
-1.08793e-009,-0.000498374
-8.87928e-010,-0.0027081
-6.87928e-010,-0.0027081
-4.87928e-010,-0.00491783
-2.87928e-010,-0.000498374
-8.79284e-011,-0.0027081
1.12072e-010,-0.000498374
3.12072e-010,-0.0027081
5.12072e-010,0.00171136
7.12072e-010,0.00613082
9.12072e-010,0.00392109
1.11207e-009,0.00613082
1.31207e-009,-0.000498374
1.51207e-009,-0.0027081
1.71207e-009,-0.0027081
1.91207e-009,-0.000498374
2.11207e-009,-0.000498374
2.31207e-009,0.00171136
2.51207e-009,0.00171136
2.71207e-009,-0.0027081
2.91207e-009,-0.000498374
3.11207e-009,-0.0027081
3.31207e-009,-0.000498374
3.51207e-009,-0.000498374
3.71207e-009,-0.0027081
3.91207e-009,-0.000498374
4.11207e-009,-0.0027081
4.31207e-009,-0.000498374
4.51207e-009,0.00171136
4.71207e-009,0.00392109
4.91207e-009,-0.000498374
5.11207e-009,0.00171136
5.31207e-009,0.00171136
5.51207e-009,-0.000498374
5.71207e-009,0.00171136
5.91207e-009,-0.000498374
6.11207e-009,-0.0027081
6.31207e-009,-0.0027081
6.51207e-009,-0.000498374
6.71207e-009,-0.000498374
6.91207e-009,0.00171136
7.11207e-009,-0.000498374
7.31207e-009,0.00171136
7.51207e-009,0.00171136
7.71207e-009,-0.000498374
7.91207e-009,0.00171136
8.11207e-009,-0.000498374
8.31207e-009,-0.000498374
8.51207e-009,-0.0027081
8.71207e-009,-0.0027081
8.91207e-009,-0.000498374
9.11207e-009,0.00392109
9.31207e-009,0.00171136
9.51207e-009,-0.0027081
9.71207e-009,-0.0027081
9.91207e-009,0.00171136
1.01121e-008,-0.000498374
1.03121e-008,0.00171136
1.05121e-008,0.00171136
1.07121e-008,0.00171136
1.09121e-008,0.00171136
1.11121e-008,0.00171136
1.13121e-008,0.00171136
1.15121e-008,-0.0027081
1.17121e-008,-0.0027081
1.19121e-008,0.00171136
1.21121e-008,-0.00491783
1.23121e-008,-0.0027081
1.25121e-008,0.00171136
1.27121e-008,0.00171136
1.29121e-008,-0.000498374
1.31121e-008,0.00392109
1.33121e-008,-0.000498374
1.35121e-008,0.00171136
1.37121e-008,-0.000498374
1.39121e-008,-0.000498374
1.41121e-008,-0.000498374
1.43121e-008,-0.0027081
1.45121e-008,-0.000498374
1.47121e-008,-0.0027081
1.49121e-008,-0.000498374
1.51121e-008,0.00171136
1.53121e-008,0.00171136
1.55121e-008,0.00171136
1.57121e-008,-0.000498374
1.59121e-008,0.00171136
1.61121e-008,0.00613082
1.63121e-008,-0.000498374
1.65121e-008,0.00171136
1.67121e-008,0.00392109
1.69121e-008,0.00834055
1.71121e-008,-0.000498374
1.73121e-008,0.00171136
1.75121e-008,-0.000498374
1.77121e-008,0.00171136
1.79121e-008,0.00171136
1.81121e-008,0.00171136
1.83121e-008,0.00171136
1.85121e-008,-0.000498374
1.87121e-008,-0.0027081
1.89121e-008,-0.0027081
1.91121e-008,-0.0027081
1.93121e-008,-0.0027081
1.95121e-008,0.00171136
1.97121e-008,0.00392109
1.99121e-008,0.00171136
2.01121e-008,0.00392109
2.03121e-008,0.00171136
2.05121e-008,-0.000498374
2.07121e-008,0.00392109
2.09121e-008,0.00171136
2.11121e-008,-0.000498374
2.13121e-008,0.00171136
2.15121e-008,0.00392109
2.17121e-008,0.00613082
2.19121e-008,0.00171136
2.21121e-008,-0.000498374
2.23121e-008,-0.0027081
2.25121e-008,-0.0027081
2.27121e-008,-0.000498374
2.29121e-008,0.00171136
2.31121e-008,-0.000498374
2.33121e-008,-0.000498374
2.35121e-008,-0.000498374
2.37121e-008,-0.000498374
2.39121e-008,-0.000498374
2.41121e-008,-0.000498374
2.43121e-008,-0.000498374
2.45121e-008,0.00171136
2.47121e-008,0.00171136
2.49121e-008,0.00171136
2.51121e-008,0.00834055
2.53121e-008,0.00613082
2.55121e-008,-0.000498374
2.57121e-008,-0.000498374
2.59121e-008,-0.0027081
2.61121e-008,-0.000498374
2.63121e-008,-0.000498374
2.65121e-008,-0.000498374
2.67121e-008,-0.0027081
2.69121e-008,0.00171136
2.71121e-008,0.00171136
2.73121e-008,-0.0027081
2.75121e-008,-0.000498374
2.77121e-008,0.00171136
2.79121e-008,0.00392109
2.81121e-008,0.00171136
2.83121e-008,0.00171136
2.85121e-008,-0.000498374
2.87121e-008,-0.000498374
2.89121e-008,0.00171136
2.91121e-008,0.00171136
2.93121e-008,0.00171136
2.95121e-008,-0.000498374
2.97121e-008,-0.000498374
2.99121e-008,-0.00491783
3.01121e-008,-0.0027081
3.03121e-008,-0.000498374
3.05121e-008,-0.0027081
3.07121e-008,-0.000498374
3.09121e-008,-0.00491783
3.11121e-008,-0.0027081
3.13121e-008,-0.0027081
3.15121e-008,-0.00491783
3.17121e-008,0.00171136
3.19121e-008,0.00171136
3.21121e-008,0.00171136
3.23121e-008,0.00171136
3.25121e-008,0.00171136
3.27121e-008,-0.000498374
3.29121e-008,0.00171136
3.31121e-008,0.00171136
3.33121e-008,-0.00491783
3.35121e-008,-0.000498374
3.37121e-008,-0.0027081
3.39121e-008,-0.000498374
3.41121e-008,0.00171136
3.43121e-008,0.00171136
3.45121e-008,0.00171136
3.47121e-008,0.00392109
3.49121e-008,0.00171136
3.51121e-008,0.00171136
3.53121e-008,0.00171136
3.55121e-008,-0.000498374
3.57121e-008,-0.0027081
3.59121e-008,-0.000498374
3.61121e-008,-0.000498374
3.63121e-008,-0.0027081
3.65121e-008,0.00392109
3.67121e-008,0.00171136
3.69121e-008,0.00171136
3.71121e-008,0.00392109
3.73121e-008,-0.000498374
3.75121e-008,0.00171136
3.77121e-008,-0.000498374
3.79121e-008,-0.0027081
3.81121e-008,-0.0027081
3.83121e-008,-0.000498374
3.85121e-008,-0.000498374
3.87121e-008,0.00171136
3.89121e-008,0.00171136
3.91121e-008,-0.000498374
3.93121e-008,-0.0027081
3.95121e-008,0.00171136
3.97121e-008,0.00171136
3.99121e-008,-0.00491783
4.01121e-008,-0.0027081
4.03121e-008,-0.000498374
4.05121e-008,0.00171136
4.07121e-008,0.00392109
4.09121e-008,0.00171136
4.11121e-008,0.00171136
