LECROYWR6050,144,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,18-Jan-2002 23:36:21,0                 
Time,Ampl
-9.65548e-009,0.00164022
-9.45548e-009,-0.000127563
-9.25548e-009,-0.000127563
-9.05548e-009,0.000756329
-8.85548e-009,0.00164022
-8.65548e-009,0.00252411
-8.45548e-009,0.003408
-8.25548e-009,0.000756329
-8.05548e-009,-0.00101146
-7.85548e-009,0.000756329
-7.65548e-009,0.00164022
-7.45548e-009,0.00252411
-7.25548e-009,-0.000127563
-7.05548e-009,-0.000127563
-6.85548e-009,-0.000127563
-6.65548e-009,0.00164022
-6.45548e-009,0.000756329
-6.25548e-009,-0.000127563
-6.05548e-009,0.00164022
-5.85548e-009,-0.000127563
-5.65548e-009,-0.000127563
-5.45548e-009,-0.00101146
-5.25548e-009,-0.00101146
-5.05548e-009,-0.00101146
-4.85548e-009,-0.000127563
-4.65548e-009,-0.00101146
-4.45548e-009,-0.00189535
-4.25548e-009,-0.00189535
-4.05548e-009,0.000756329
-3.85548e-009,-0.000127563
-3.65548e-009,0.00164022
-3.45548e-009,0.000756329
-3.25548e-009,-0.000127563
-3.05548e-009,0.000756329
-2.85548e-009,-0.000127563
-2.65548e-009,-0.00101146
-2.45548e-009,0.000756329
-2.25548e-009,0.000756329
-2.05548e-009,-0.00101146
-1.85548e-009,-0.00189535
-1.65548e-009,-0.00101146
-1.45548e-009,-0.000127563
-1.25548e-009,0.00164022
-1.05548e-009,0.000756329
-8.55478e-010,-0.00101146
-6.55478e-010,0.00164022
-4.55478e-010,0.00164022
-2.55478e-010,0.000756329
-5.54779e-011,0.00164022
1.44522e-010,-0.00101146
3.44522e-010,-0.00189535
5.44522e-010,0.00164022
7.44522e-010,-0.00101146
9.44522e-010,-0.000127563
1.14452e-009,0.00164022
1.34452e-009,0.00252411
1.54452e-009,0.00164022
1.74452e-009,0.00252411
1.94452e-009,0.000756329
2.14452e-009,0.000756329
2.34452e-009,-0.000127563
2.54452e-009,-0.000127563
2.74452e-009,0.000756329
2.94452e-009,0.000756329
3.14452e-009,-0.00101146
3.34452e-009,-0.00189535
3.54452e-009,0.000756329
3.74452e-009,-0.000127563
3.94452e-009,0.00164022
4.14452e-009,-0.000127563
4.34452e-009,0.000756329
4.54452e-009,-0.000127563
4.74452e-009,-0.000127563
4.94452e-009,-0.00277924
5.14452e-009,-0.00189535
5.34452e-009,-0.00189535
5.54452e-009,-0.00101146
5.74452e-009,-0.00101146
5.94452e-009,0.00164022
6.14452e-009,0.00164022
6.34452e-009,-0.000127563
6.54452e-009,0.000756329
6.74452e-009,-0.000127563
6.94452e-009,-0.00101146
7.14452e-009,0.000756329
7.34452e-009,0.000756329
7.54452e-009,0.000756329
7.74452e-009,0.00252411
7.94452e-009,0.000756329
8.14452e-009,-0.000127563
8.34452e-009,-0.000127563
8.54452e-009,0.000756329
8.74452e-009,0.000756329
8.94452e-009,0.00164022
9.14452e-009,0.000756329
9.34452e-009,-0.000127563
9.54452e-009,0.000756329
9.74452e-009,-0.00189535
9.94452e-009,-0.00101146
1.01445e-008,0.000756329
1.03445e-008,-0.000127563
1.05445e-008,-0.000127563
1.07445e-008,-0.00189535
1.09445e-008,-0.000127563
1.11445e-008,-0.000127563
1.13445e-008,0.00252411
1.15445e-008,0.00164022
1.17445e-008,0.000756329
1.19445e-008,0.00164022
1.21445e-008,0.000756329
1.23445e-008,0.000756329
1.25445e-008,0.003408
1.27445e-008,0.000756329
1.29445e-008,0.00164022
1.31445e-008,0.00164022
1.33445e-008,0.00164022
1.35445e-008,0.000756329
1.37445e-008,0.00164022
1.39445e-008,0.000756329
1.41445e-008,-0.000127563
1.43445e-008,-0.000127563
1.45445e-008,-0.000127563
1.47445e-008,-0.00189535
1.49445e-008,-0.00101146
1.51445e-008,-0.00189535
1.53445e-008,-0.00101146
1.55445e-008,-0.000127563
1.57445e-008,-0.000127563
1.59445e-008,-0.00101146
1.61445e-008,-0.00189535
1.63445e-008,0.000756329
1.65445e-008,0.000756329
1.67445e-008,0.000756329
1.69445e-008,0.000756329
1.71445e-008,-0.000127563
1.73445e-008,0.00164022
1.75445e-008,0.00164022
1.77445e-008,0.000756329
1.79445e-008,0.000756329
1.81445e-008,0.000756329
1.83445e-008,-0.000127563
1.85445e-008,0.00252411
1.87445e-008,0.000756329
1.89445e-008,0.000756329
1.91445e-008,-0.000127563
1.93445e-008,0.00164022
1.95445e-008,0.000756329
1.97445e-008,0.000756329
1.99445e-008,0.000756329
2.01445e-008,0.000756329
2.03445e-008,0.00252411
2.05445e-008,0.00164022
2.07445e-008,-0.000127563
2.09445e-008,-0.00101146
2.11445e-008,-0.000127563
2.13445e-008,-0.000127563
2.15445e-008,0.000756329
2.17445e-008,-0.000127563
2.19445e-008,-0.00101146
2.21445e-008,0.00252411
2.23445e-008,0.00164022
2.25445e-008,-0.000127563
2.27445e-008,0.000756329
2.29445e-008,-0.00101146
2.31445e-008,-0.00189535
2.33445e-008,-0.000127563
2.35445e-008,0.000756329
2.37445e-008,0.000756329
2.39445e-008,0.000756329
2.41445e-008,0.000756329
2.43445e-008,-0.00101146
2.45445e-008,0.000756329
2.47445e-008,0.000756329
2.49445e-008,-0.00101146
2.51445e-008,-0.000127563
2.53445e-008,-0.000127563
2.55445e-008,-0.00189535
2.57445e-008,-0.000127563
2.59445e-008,-0.00189535
2.61445e-008,-0.00277924
2.63445e-008,-0.00277924
2.65445e-008,-0.00277924
2.67445e-008,-0.00189535
2.69445e-008,-0.00101146
2.71445e-008,-0.000127563
2.73445e-008,-0.00101146
2.75445e-008,-0.000127563
2.77445e-008,-0.000127563
2.79445e-008,-0.000127563
2.81445e-008,0.00252411
2.83445e-008,0.00164022
2.85445e-008,0.000756329
2.87445e-008,-0.00101146
2.89445e-008,-0.000127563
2.91445e-008,0.00164022
2.93445e-008,0.00164022
2.95445e-008,0.000756329
2.97445e-008,-0.000127563
2.99445e-008,0.00164022
3.01445e-008,0.00164022
3.03445e-008,0.000756329
3.05445e-008,-0.000127563
3.07445e-008,-0.000127563
3.09445e-008,-0.000127563
3.11445e-008,0.000756329
3.13445e-008,0.000756329
3.15445e-008,0.000756329
3.17445e-008,0.00164022
3.19445e-008,-0.000127563
3.21445e-008,-0.000127563
3.23445e-008,-0.000127563
3.25445e-008,-0.000127563
3.27445e-008,-0.00101146
3.29445e-008,-0.000127563
