LECROYWR6050,144,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,17-Jan-2002 05:22:34,0                 
Time,Ampl
-9.66596e-009,0.00171136
-9.46596e-009,-0.000498374
-9.26596e-009,-0.0027081
-9.06596e-009,-0.000498374
-8.86596e-009,-0.000498374
-8.66596e-009,0.00171136
-8.46596e-009,-0.000498374
-8.26596e-009,-0.000498374
-8.06596e-009,0.00171136
-7.86596e-009,0.00171136
-7.66596e-009,0.00171136
-7.46596e-009,0.00171136
-7.26596e-009,-0.0027081
-7.06596e-009,-0.000498374
-6.86596e-009,-0.000498374
-6.66596e-009,0.00392109
-6.46596e-009,0.00171136
-6.26596e-009,0.00171136
-6.06596e-009,-0.000498374
-5.86596e-009,0.00171136
-5.66596e-009,-0.000498374
-5.46596e-009,0.00171136
-5.26596e-009,-0.000498374
-5.06596e-009,-0.0027081
-4.86596e-009,-0.0027081
-4.66596e-009,-0.000498374
-4.46596e-009,-0.000498374
-4.26596e-009,-0.000498374
-4.06596e-009,-0.000498374
-3.86596e-009,-0.0027081
-3.66596e-009,0.00171136
-3.46596e-009,0.00171136
-3.26596e-009,0.00392109
-3.06596e-009,0.00171136
-2.86596e-009,-0.0027081
-2.66596e-009,-0.000498374
-2.46596e-009,-0.000498374
-2.26596e-009,-0.0027081
-2.06596e-009,-0.000498374
-1.86596e-009,-0.000498374
-1.66596e-009,-0.000498374
-1.46596e-009,-0.0027081
-1.26596e-009,0.00171136
-1.06596e-009,-0.0027081
-8.65965e-010,-0.000498374
-6.65965e-010,-0.0027081
-4.65965e-010,-0.00491783
-2.65965e-010,-0.0027081
-6.59648e-011,-0.0027081
1.34035e-010,-0.0027081
3.34035e-010,-0.000498374
5.34035e-010,-0.0027081
7.34035e-010,-0.0027081
9.34035e-010,-0.000498374
1.13404e-009,-0.000498374
1.33404e-009,0.00392109
1.53404e-009,0.00392109
1.73404e-009,0.00392109
1.93404e-009,-0.000498374
2.13404e-009,-0.000498374
2.33404e-009,0.00392109
2.53404e-009,0.00171136
2.73404e-009,0.00171136
2.93404e-009,0.00392109
3.13404e-009,-0.0027081
3.33404e-009,-0.000498374
3.53404e-009,-0.0027081
3.73404e-009,-0.00491783
3.93404e-009,-0.000498374
4.13404e-009,-0.0027081
4.33404e-009,-0.0027081
4.53404e-009,-0.000498374
4.73404e-009,-0.0027081
4.93404e-009,-0.0027081
5.13404e-009,-0.000498374
5.33404e-009,-0.0027081
5.53404e-009,0.00171136
5.73404e-009,-0.0027081
5.93404e-009,-0.0027081
6.13404e-009,-0.000498374
6.33404e-009,-0.0027081
6.53404e-009,-0.000498374
6.73404e-009,-0.0027081
6.93404e-009,-0.0027081
7.13404e-009,-0.0027081
7.33404e-009,-0.00491783
7.53404e-009,-0.0027081
7.73404e-009,-0.0027081
7.93404e-009,-0.0027081
8.13404e-009,-0.000498374
8.33404e-009,-0.000498374
8.53404e-009,-0.000498374
8.73404e-009,-0.0027081
8.93404e-009,-0.000498374
9.13404e-009,-0.000498374
9.33404e-009,-0.000498374
9.53404e-009,-0.00491783
9.73404e-009,-0.0027081
9.93404e-009,0.00171136
1.0134e-008,0.00392109
1.0334e-008,-0.000498374
1.0534e-008,0.00171136
1.0734e-008,-0.000498374
1.0934e-008,-0.000498374
1.1134e-008,0.00171136
1.1334e-008,-0.000498374
1.1534e-008,-0.0027081
1.1734e-008,-0.0027081
1.1934e-008,-0.000498374
1.2134e-008,-0.0027081
1.2334e-008,0.00171136
1.2534e-008,-0.000498374
1.2734e-008,0.00171136
1.2934e-008,0.00171136
1.3134e-008,-0.000498374
1.3334e-008,-0.000498374
1.3534e-008,0.00171136
1.3734e-008,0.00171136
1.3934e-008,-0.0027081
1.4134e-008,0.00392109
1.4334e-008,-0.000498374
1.4534e-008,-0.000498374
1.4734e-008,-0.0027081
1.4934e-008,-0.000498374
1.5134e-008,0.00171136
1.5334e-008,0.00392109
1.5534e-008,-0.000498374
1.5734e-008,-0.0027081
1.5934e-008,-0.000498374
1.6134e-008,-0.0027081
1.6334e-008,-0.000498374
1.6534e-008,-0.000498374
1.6734e-008,-0.0027081
1.6934e-008,-0.000498374
1.7134e-008,-0.000498374
1.7334e-008,0.00171136
1.7534e-008,0.00171136
1.7734e-008,0.00171136
1.7934e-008,0.00171136
1.8134e-008,-0.000498374
1.8334e-008,-0.0027081
1.8534e-008,-0.00491783
1.8734e-008,-0.0027081
1.8934e-008,-0.000498374
1.9134e-008,0.00171136
1.9334e-008,-0.000498374
1.9534e-008,-0.000498374
1.9734e-008,-0.0027081
1.9934e-008,-0.000498374
2.0134e-008,-0.0027081
2.0334e-008,-0.0027081
2.0534e-008,0.00392109
2.0734e-008,0.00171136
2.0934e-008,-0.000498374
2.1134e-008,-0.000498374
2.1334e-008,0.00171136
2.1534e-008,-0.000498374
2.1734e-008,0.00171136
2.1934e-008,-0.0027081
2.2134e-008,0.00392109
2.2334e-008,-0.000498374
2.2534e-008,0.00392109
2.2734e-008,0.00171136
2.2934e-008,0.00171136
2.3134e-008,-0.000498374
2.3334e-008,0.00171136
2.3534e-008,-0.00491783
2.3734e-008,-0.0027081
2.3934e-008,0.00171136
2.4134e-008,-0.000498374
2.4334e-008,0.00171136
2.4534e-008,-0.000498374
2.4734e-008,0.00171136
2.4934e-008,0.00171136
2.5134e-008,-0.000498374
2.5334e-008,-0.000498374
2.5534e-008,0.00171136
2.5734e-008,0.00171136
2.5934e-008,0.00171136
2.6134e-008,0.00171136
2.6334e-008,-0.000498374
2.6534e-008,0.00171136
2.6734e-008,0.00171136
2.6934e-008,-0.00491783
2.7134e-008,-0.000498374
2.7334e-008,0.00392109
2.7534e-008,0.00171136
2.7734e-008,-0.000498374
2.7934e-008,0.00171136
2.8134e-008,0.00171136
2.8334e-008,-0.000498374
2.8534e-008,-0.000498374
2.8734e-008,0.00171136
2.8934e-008,-0.0027081
2.9134e-008,0.00171136
2.9334e-008,-0.000498374
2.9534e-008,-0.0027081
2.9734e-008,-0.000498374
2.9934e-008,-0.000498374
3.0134e-008,-0.000498374
3.0334e-008,-0.000498374
3.0534e-008,0.00171136
3.0734e-008,-0.000498374
3.0934e-008,0.00171136
3.1134e-008,-0.0027081
3.1334e-008,-0.0027081
3.1534e-008,-0.000498374
3.1734e-008,-0.000498374
3.1934e-008,-0.0027081
3.2134e-008,-0.0027081
3.2334e-008,-0.000498374
3.2534e-008,-0.0027081
3.2734e-008,-0.000498374
3.2934e-008,0.00171136
3.3134e-008,-0.0027081
3.3334e-008,-0.000498374
